Apparent.Time;Time span;Living Room Light (100W) [VA];Kitchen Light (100W) [VA];Cellar Light (200W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (200W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];Electric Kettle / Petra WK288 1.5L [VA];AEG PN 2200 RX 4935365097 [VA];Hand-held Circular Saw / Bosch PKS 46 [VA];Skil 4270 [VA];Polishing Machine / Flex L 602 VR [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Lawn Mower / Sabo 32-EL [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [VA];Microwave / Panasonic NN 5259 [VA];Dishwasher NEFF SD6P1F (2011) [VA];Laptop Sony Vaio SVE151G11M [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];AEG NM 2701 Premium [VA];Hair Dryer Braun Silencio 1250 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Siemens Kl 20 LA 65 (A+) [VA];Electric Razor Braun Cruzer 5 [VA];Electric Toothbrush Dondodent Professional Clean [VA];Router O2 Box 6431 [VA];
3310;2.07:10:00;0;0;0;0;0;0;0;0;1,429420366610283;0;0;0;0;0;0;0;0;0;0;0;0;0;1,138097085984873;0,5700000000000001;1,4548452046667182;0;0;0;0;12,31592190230663;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3311;2.07:11:00;0;0;0;0;0;0;0;0;1,4295594549580508;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1381416495945214;0,5700000000000001;1,4548692546953537;0;0;0;0;12,316064341309318;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3312;2.07:12:00;0;0;0;0;0;0;0;0;1,4296286862750724;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1382011910830727;0,5700000000000001;1,4549184179063894;0;0;0;0;12,31636905557308;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3313;2.07:13:00;0;0;0;0;0;0;0;0;1,429638341727313;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1382303909764508;0,5700000000000001;1,4550061782124677;0;0;0;0;12,316429639728264;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3314;2.07:14:00;0;0;0;0;0;0;0;0;1,4298224442563483;0;0;0;0;0;0;0;0;0;0;0;0;0;1,138248338024262;0,5700000000000001;1,4550469830914097;0;0;0;0;12,316711326913731;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3315;2.07:15:00;0;0;0;0;0;0;0;0;1,429894609924842;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1383977586431662;0,5700000000000001;1,455117411073627;0;0;0;0;12,316846686891125;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3316;2.07:16:00;0;0;0;0;0;0;0;0;1,429906985152872;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1384293598068267;0,5700000000000001;1,4551598750810626;0;0;0;0;12,318163304038825;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3317;2.07:17:00;0;0;0;0;0;0;0;0;1,429925638626802;0;0;0;0;0;0;0;0;0;0;0;0;0;1,138487137563047;0,5700000000000001;1,4552696945120656;0;0;0;0;12,31954684636966;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3318;2.07:18:00;0;0;0;0;0;0;0;0;1,4299815733258556;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1384903228800691;0,5700000000000001;1,4553683723791797;0;0;0;0;12,319641295546868;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3319;2.07:19:00;0;0;0;0;0;0;0;0;1,4299954886479465;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1385180248100513;0,5700000000000001;1,4553895662031875;0;0;0;0;12,320852545175448;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3320;2.07:20:00;0;0;0;0;0;0;0;0;1,4300685882465651;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1385515660918253;0,5700000000000001;1,4554045946298826;0;0;0;0;12,321276739906832;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3321;2.07:21:00;0;0;0;0;0;0;0;0;1,4301229658350227;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1386012045379914;0,5700000000000001;1,455454842271938;0;0;0;0;12,321592988135913;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3322;2.07:22:00;0;0;0;0;0;0;0;0;1,430123880242924;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1386367404236406;0,5700000000000001;1,455547025126992;0;0;0;0;12,322410187499013;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3323;2.07:23:00;0;0;0;0;0;0;0;0;1,4301958669741985;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1386517781423018;0,5700000000000001;1,4555696394269735;0;0;0;0;12,322537719305753;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3324;2.07:24:00;0;0;0;0;0;0;0;0;1,4303900619749599;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1387058291363883;0,5700000000000001;1,4555851694503996;0;0;0;0;12,322826482467066;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3325;2.07:25:00;0;0;0;0;0;0;0;0;1,4305019156811494;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1387431465715663;0,5700000000000001;1,4556713358611502;0;0;0;0;12,322853195849403;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3326;2.07:26:00;0;0;0;0;0;0;0;0;1,430666934745462;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1387471430495568;0,5700000000000001;1,4557064866294347;0;0;0;0;12,323273739676557;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3327;2.07:27:00;0;0;0;0;0;0;0;0;1,4307052618293175;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1387907107435187;0,5700000000000001;1,4557159333701248;0;0;0;0;12,323429880695269;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3328;2.07:28:00;0;0;0;0;0;0;0;0;1,430732571083786;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1388123769548513;0,5700000000000001;1,4557182401090771;0;0;0;0;12,32352199528011;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3329;2.07:29:00;0;0;0;0;0;0;0;0;1,4307984219224712;0;0;0;0;0;0;0;0;0;0;0;0;0;1,138813091045703;0,5700000000000001;1,4557540659140513;0;0;0;0;12,324201349619285;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3330;2.07:30:00;0;0;0;0;0;0;0;0;1,4309104578442384;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1388294735935016;0,5700000000000001;1,4558133303661536;0;0;0;0;12,324730089943646;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3331;2.07:31:00;0;0;0;0;0;0;0;0;1,4309433504619171;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1388381967065113;0,5700000000000001;1,4558717896831848;0;0;0;0;12,325183105328351;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3332;2.07:32:00;0;0;0;0;0;0;0;0;1,431028491362399;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1388528760042103;0,5700000000000001;1,4559298301233228;0;0;0;0;12,32525755117009;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3333;2.07:33:00;0;0;0;0;0;0;0;0;1,4310629940377981;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1388863589942373;0,5700000000000001;1,4559500315457206;0;0;0;0;12,3253884116776;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10735016393443;11,7338163934426;
3334;2.07:34:00;0;0;0;0;0;0;0;0;1,4312772084113352;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1389449461744798;0,5700000000000001;1,45608332706368;0;0;0;0;12,32542387897187;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3335;2.07:35:00;0;0;0;0;0;0;0;0;1,431294268217999;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1389947919494012;0,5700000000000001;1,4562518366025532;0;0;0;0;12,325436278293209;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3336;2.07:36:00;0;0;0;0;0;0;0;0;1,4313075751295163;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1390227119716205;0,5700000000000001;1,4563224704714393;0;0;0;0;12,32544391821006;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3337;2.07:37:00;0;0;0;0;0;0;0;0;1,4313390224709102;0;0;0;0;0;0;0;0;0;0;0;0;0;1,139024582083679;0,5700000000000001;1,4563873919148005;0;0;0;0;12,325586071913568;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3338;2.07:38:00;0;0;0;0;0;0;0;0;1,4313564552776223;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1390379353850164;0,5700000000000001;1,456451489860284;0;0;0;0;12,326045418371018;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3339;2.07:39:00;0;0;0;0;0;0;0;0;1,4315033376173911;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1391125409305998;0,5700000000000001;1,4564885383116573;0;0;0;0;12,326166354880408;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3340;2.07:40:00;0;0;0;0;0;0;0;0;1,4315664321704045;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1391466899830742;0,5700000000000001;1,4565105838593286;0;0;0;0;12,326224803429275;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3341;2.07:41:00;0;0;0;0;0;0;0;0;1,4316307290268937;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1391918898502251;0,5700000000000001;1,45651255146531;0;0;0;0;12,326273391501076;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3342;2.07:42:00;0;0;0;0;0;0;0;0;1,4316725798118415;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1392476255031392;0,5700000000000001;1,4565362383735683;0;0;0;0;12,326574499561456;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3343;2.07:43:00;0;0;0;0;0;0;0;0;1,4317106269077642;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1392518215742897;0,5700000000000001;1,456601256436433;0;0;0;0;12,327048069794824;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3344;2.07:44:00;0;0;0;0;0;0;0;0;1,431750851689609;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1394754393290056;0,5700000000000001;1,456610446217321;0;0;0;0;12,327283327850104;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3345;2.07:45:00;0;0;0;0;0;0;0;0;1,4318811035379782;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1395460914031161;0,5700000000000001;1,456620729196388;0;0;0;0;12,32734317026549;0;3,8000000000000003;0;0;0;0;0;0;2,95255918032787;4,10830754098361;11,7338163934426;
3346;2.07:46:00;0;0;0;0;0;0;0;0;1,4319212917433397;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1395948929967858;0,5700000000000001;1,4566406113630086;0;0;0;0;12,329335722531196;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3347;2.07:47:00;0;0;0;0;0;0;0;0;1,4319372828101073;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1397043986688173;0,5700000000000001;1,4568763695485476;0;0;0;0;12,329487897180346;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3348;2.07:48:00;0;0;0;0;0;0;0;0;1,4319558000054688;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1397863614777377;0,5700000000000001;1,4568840247371082;0;0;0;0;12,329774863895285;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3349;2.07:49:00;0;0;0;0;0;0;0;0;1,4320406908234757;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1398477051243592;0,5700000000000001;1,456895270394058;0;0;0;0;12,331015064107293;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3350;2.07:50:00;0;0;0;0;0;0;0;0;1,432098057745126;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1399216533543652;0,5700000000000001;1,456919418837719;0;0;0;0;12,33131377084477;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3351;2.07:51:00;0;0;0;0;0;0;0;0;1,4321710254552789;0;0;0;0;0;0;0;0;0;0;0;0;0;1,139924528390899;0,5700000000000001;1,4569222502776833;0;0;0;0;12,331408967786329;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3352;2.07:52:00;0;0;0;0;0;0;0;0;1,4321851467350037;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1399979263036388;0,5700000000000001;1,4569279150661327;0;0;0;0;12,331429294760248;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3353;2.07:53:00;0;0;0;0;0;0;0;0;1,4322136728517323;0;0;0;0;0;0;0;0;0;0;0;0;0;1,139999161411332;0,5700000000000001;1,4571301354546313;0;0;0;0;12,332647610461066;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3354;2.07:54:00;0;0;0;0;0;0;0;0;1,432283814861771;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1400396595261821;0,5700000000000001;1,457193408943477;0;0;0;0;12,332835496307027;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3355;2.07:55:00;0;0;0;0;0;0;0;0;1,4322865775661962;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1400960977011543;0,5700000000000001;1,4572837669795349;0;0;0;0;12,332956780114023;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3356;2.07:56:00;0;0;0;0;0;0;0;0;1,4323095594512574;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1401270796065681;0,5700000000000001;1,4573232603707742;0;0;0;0;12,333049911433136;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3357;2.07:57:00;0;0;0;0;0;0;0;0;1,4324732215505303;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1401889175944444;0,5700000000000001;1,457415232401687;0;0;0;0;12,334174469835633;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3358;2.07:58:00;0;0;0;0;0;0;0;0;1,432478078535297;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1402915524671409;0,5700000000000001;1,4574496664038055;0;0;0;0;12,334518732254358;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3359;2.07:59:00;0;0;0;0;0;0;0;0;1,4325249673530862;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1403387956677977;0,5700000000000001;1,457486543336201;0;0;0;0;12,335227132407114;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3360;2.08:00:00;0;0;0;0;0;0;0;0;1,4325308821369682;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140412251933797;0,5700000000000001;1,4576598720860445;0;0;0;0;12,335267971199276;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3361;2.08:01:00;0;0;0;0;0;0;0;0;1,4325394736117318;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140419034316721;0,5700000000000001;1,457675037172951;0;0;0;0;12,33565663796663;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3362;2.08:02:00;0;0;0;0;0;0;0;0;1,432639388565865;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1404447374842013;0,5700000000000001;1,4576891760765163;0;0;0;0;12,335807093728043;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3363;2.08:03:00;0;0;0;0;0;0;0;0;1,432687599512089;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1405007292630436;0,5700000000000001;1,4578659952027966;0;0;0;0;12,335981417040784;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3364;2.08:04:00;0;0;0;0;0;0;0;0;1,43280732734877;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1405475106232386;0,5700000000000001;1,4578747698643406;0;0;0;0;12,336067551621927;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3365;2.08:05:00;0;0;0;0;0;0;0;0;1,43281694374374;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140554551494976;0,5700000000000001;1,4579139473596356;0;0;0;0;12,336070830454783;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3366;2.08:06:00;0;0;0;0;0;0;0;0;1,4328483573907567;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1405674109206017;0,5700000000000001;1,4579405891000923;0;0;0;0;12,336226621947711;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3367;2.08:07:00;0;0;0;0;0;0;0;0;1,4328593791333748;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1405709660990901;0,5700000000000001;1,4580265611970715;0;0;0;0;12,337033489604234;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3368;2.08:08:00;0;0;0;0;0;0;0;0;1,432866814038021;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140596678000976;0,5700000000000001;1,4581044492448103;0;0;0;0;12,33782587250191;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3369;2.08:09:00;0;0;0;0;0;0;0;0;1,4328674031814768;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140603688821904;0,5700000000000001;1,458112019868143;0;0;0;0;12,33783367917065;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3370;2.08:10:00;0;0;0;0;0;0;0;0;1,432868541558799;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1406191785161481;0,5700000000000001;1,4581391209201182;0;0;0;0;12,338464779588866;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3371;2.08:11:00;0;0;0;0;0;0;0;0;1,4328970216600792;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1406424557092472;0,5700000000000001;1,4582080850643948;0;0;0;0;12,338571937430192;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3372;2.08:12:00;0;0;0;0;0;0;0;0;1,4329138773943138;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140652367549352;0,5700000000000001;1,4583021891144128;0;0;0;0;12,338693813998395;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3373;2.08:13:00;0;0;0;0;0;0;0;0;1,4329564934124353;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1406783034440404;0,5700000000000001;1,4583159086939;0;0;0;0;12,33869588633435;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3374;2.08:14:00;0;0;0;0;0;0;0;0;1,4330431167485078;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140699294744724;0,5700000000000001;1,4583830454728164;0;0;0;0;12,339994163919073;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3375;2.08:15:00;0;0;0;0;0;0;0;0;1,4334389272137924;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140726079152844;0,5700000000000001;1,4583837129706019;0;0;0;0;12,340273260212035;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3376;2.08:16:00;0;0;0;0;0;0;0;0;1,433518631882491;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1407747868518436;0,5700000000000001;1,4583949590014036;0;0;0;0;12,340350107669865;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3377;2.08:17:00;0;0;0;0;0;0;0;0;1,4335222576452997;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1408170390821046;0,5700000000000001;1,458461922742628;0;0;0;0;12,34039521096685;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3378;2.08:18:00;0;0;0;0;0;0;0;0;1,4335573101653796;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140844943672556;0,5700000000000001;1,4584878399587422;0;0;0;0;12,340702641186406;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3379;2.08:19:00;0;0;0;0;0;0;0;0;1,433588569607148;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1408541908302021;0,5700000000000001;1,4584942956412594;0;0;0;0;12,341727954427617;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3380;2.08:20:00;0;0;0;0;0;0;0;0;1,4336517565360138;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140884279160152;0,5700000000000001;1,4585392132750763;0;0;0;0;12,342114517228875;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3381;2.08:21:00;0;0;0;0;0;0;0;0;1,4337422094885124;0;0;0;0;0;0;0;0;0;0;0;0;0;1,140956800468526;0,5700000000000001;1,4586109043528528;0;0;0;0;12,34279404349075;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3382;2.08:22:00;0;0;0;0;0;0;0;0;1,4337773966059981;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1409918882252374;0,5700000000000001;1,458640260832549;0;0;0;0;12,342841195230363;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3383;2.08:23:00;0;0;0;0;0;0;0;0;1,4338204509491266;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1410226339420886;0,5700000000000001;1,4587760964109664;0;0;0;0;12,343201827911237;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3384;2.08:24:00;0;0;0;0;0;0;0;0;1,4339714048369752;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1411041695158142;0,5700000000000001;1,458793467229998;0;0;0;0;12,34372198763538;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3385;2.08:25:00;0;0;0;0;0;0;0;0;1,434005522181147;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1412034416503476;0,5700000000000001;1,4588469704334095;0;0;0;0;12,344085849881516;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3386;2.08:26:00;0;0;0;0;0;0;0;0;1,4341485096873439;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1412051763439888;0,5700000000000001;1,4588661133801997;0;0;0;0;12,344292139540013;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3387;2.08:27:00;0;0;0;0;0;0;0;0;1,4343698628417358;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1413152223102527;0,5700000000000001;1,459003263860957;0;0;0;0;12,344678176609573;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3388;2.08:28:00;0;0;0;0;0;0;0;0;1,4343766078146318;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1413427784533028;0,5700000000000001;1,4590087186682534;0;0;0;0;12,345186327267513;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3389;2.08:29:00;0;0;0;0;0;0;0;0;1,4343901635349343;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1413675529602478;0,5700000000000001;1,4592178234715365;0;0;0;0;12,346003676924674;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3390;2.08:30:00;0;0;0;0;0;0;0;0;1,434396612495121;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1413730700968459;0,5700000000000001;1,4594072659274733;0;0;0;0;12,346241633944217;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3391;2.08:31:00;0;0;0;0;0;0;0;0;1,4345421427501592;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1414595217620531;0,5700000000000001;1,4594209404112832;0;0;0;0;12,346851176969755;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3392;2.08:32:00;0;0;0;0;0;0;0;0;1,434609733777297;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1414639189553435;0,5700000000000001;1,4596013841412603;0;0;0;0;12,346888842694169;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3393;2.08:33:00;0;0;0;0;0;0;0;0;1,4346122747315673;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1414960789967301;0,5700000000000001;1,4596181136014956;0;0;0;0;12,347119377082333;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3394;2.08:34:00;0;0;0;0;0;0;0;0;1,4346322160965717;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1415339832221343;0,5700000000000001;1,4598894973602912;0;0;0;0;12,347266367208265;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
3395;2.08:35:00;0;0;0;0;0;0;0;0;1,434841440235436;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1415441958592423;0,5700000000000001;1,4599531590655108;0;0;0;0;12,347398464465446;0;3,8000000000000003;0;0;0;0;0;0;2,95287770491803;4,10830754098361;11,7338163934426;
