Inner Device Heat Gains.Time;Time span;Living Room Light (100W) [Watt];Kitchen Light (100W) [Watt];Cellar Light (200W) [Watt];Bathroom Light (100W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Bedroom Light (200W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Single Stove Plate [Watt];Nespresso Coffee Machine, Single Cup [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];Electric Kettle / Petra WK288 1.5L [Watt];AEG PN 2200 RX 4935365097 [Watt];Hand-held Circular Saw / Bosch PKS 46 [Watt];Skil 4270 [Watt];Polishing Machine / Flex L 602 VR [Watt];Hedge Trimmer / Bosch AHS 550-24 ST [Watt];Atika LH 2500 G [Watt];Lawn Mower / Sabo 32-EL [Watt];Energy Saving Lamp / EL-REF 11 E27 [Watt];CD/DVD Player / Philips DVDR 725 H [Watt];TV Medion MD20123_DE_A [Watt];SAT Receiver / Kathrein UFS913 [Watt];Miele DG 1450 [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Extractor Hood / Miele DA 429-4 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [Watt];Microwave / Panasonic NN 5259 [Watt];Dishwasher NEFF SD6P1F (2011) [Watt];Laptop Sony Vaio SVE151G11M [Watt];Steam Iron / Phillips GC 4410 [Watt];Washing Machine / Bosch WAE 28143 [Watt];AEG NM 2701 Premium [Watt];Hair Dryer Braun Silencio 1250 [Watt];Canister vacuum cleaner / Siemens VS 06 G 1831 [Watt];Siemens Kl 20 LA 65 (A+) [Watt];Electric Razor Braun Cruzer 5 [Watt];Electric Toothbrush Dondodent Professional Clean [Watt];Router O2 Box 6431 [Watt];
4447;3.02:07:00;0;0;0;0;0;0;0;0;1,4189824305369776;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1299098933534093;0,3119194135372585;1,4652422748980969;0;0;0;0;12,160144759126135;0;2,900850585029455;0;0;0;0;0;0;0,947455426229508;0,224802491803279;6,41718016393443;
4448;3.02:08:00;0;0;0;0;0;0;0;0;1,4189927111160943;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1299387335667848;0,3119341931346264;1,4652471386085362;0;0;0;0;12,160473173719119;0;2,9008706345225375;0;0;0;0;0;0;0,947455426229508;0,224802491803279;6,41718016393443;
4449;3.02:09:00;0;0;0;0;0;0;0;0;1,4190571851111875;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1299598959734465;0,311961903517092;1,4653071893150922;0;0;0;0;12,160807966113806;0;2,9009361438532344;0;0;0;0;0;0;0,947455426229508;0,224802491803279;6,41718016393443;
4450;3.02:10:00;0;0;0;0;0;0;0;0;1,419066055661482;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1300579759089098;0,31200347998060346;1,4655121216266065;0;0;0;0;12,162217245308652;0;2,9011657433105817;0;0;0;0;0;0;0,947455426229508;0,224802491803279;6,41718016393443;
4451;3.02:11:00;0;0;0;0;0;0;0;0;1,4191008862305239;0;0;0;0;0;0;0;0;0;0;0;0;0;1,130131606028705;0,3120232793955848;1,4655450622037676;0;0;0;0;12,16247702876055;0;2,9012883365089293;0;0;0;0;0;0;0,947455426229508;0,224802491803279;6,41718016393443;
4452;3.02:12:00;0;0;0;0;0;0;0;0;1,4191275206154963;0;0;0;0;0;0;0;0;0;0;0;0;0;1,130148272809603;0,3120262414713303;1,4656022107037983;0;0;0;0;12,162681811370819;0;2,901449755575017;0;0;0;0;0;0;0,947455426229508;0,224802491803279;6,41718016393443;
4453;3.02:13:00;0;0;0;0;0;0;0;0;1,4191396470004938;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1301765754475088;0,31205650983123084;1,4656618442451284;0;0;0;0;12,163400663561319;0;2,9014520561606725;0;0;0;0;0;0;0,947455426229508;0,224802491803279;6,41718016393443;
4454;3.02:14:00;0;0;0;0;0;0;0;0;1,4191402196209935;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1301961479448865;0,3120787647910485;1,4659115675413628;0;0;0;0;12,163791945420728;0;2,9015279754666525;0;0;0;0;0;0;0,947455426229508;0,224802491803279;6,41718016393443;
4455;3.02:15:00;0;0;0;0;0;0;0;0;1,4192087161569937;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1302407676647297;0,312079760334444;1,4661243846198087;0;0;0;0;12,164323905849972;0;2,901765161231463;0;0;0;0;0;0;0,947455426229508;0,224802491803279;6,41718016393443;
4456;3.02:16:00;0;0;0;0;0;0;0;0;1,4193210831235308;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1302684808071768;0,31208892672050104;1,4661250904282654;0;0;0;0;12,164737336038622;0;2,901867364747839;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4457;3.02:17:00;0;0;0;0;0;0;0;0;1,4193276213440258;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1302760164133008;0,3121299053505951;1,4661808032648957;0;0;0;0;12,165500910299135;0;2,9021828870229416;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4458;3.02:18:00;0;0;0;0;0;0;0;0;1,4193776282940465;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1303279026692112;0,3121574298183003;1,4661828806054495;0;0;0;0;12,166073513119644;0;2,9021890431533355;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4459;3.02:19:00;0;0;0;0;0;0;0;0;1,4194438783534666;0;0;0;0;0;0;0;0;0;0;0;0;0;1,130416143306638;0,3121638701349859;1,4663951560296429;0;0;0;0;12,166297374543376;0;2,9022134309365577;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4460;3.02:20:00;0;0;0;0;0;0;0;0;1,4195725862338378;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1305415966913814;0,31216547862839594;1,4664048307608992;0;0;0;0;12,1664319973705;0;2,902215137769539;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4461;3.02:21:00;0;0;0;0;0;0;0;0;1,4196176759293926;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1305535143917453;0,31218114999586094;1,4664369280001779;0;0;0;0;12,166886463467398;0;2,902249676525183;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4462;3.02:22:00;0;0;0;0;0;0;0;0;1,4197780138218041;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1305810466278294;0,31222051325454836;1,4665353204151135;0;0;0;0;12,167234425601542;0;2,902264133834985;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4463;3.02:23:00;0;0;0;0;0;0;0;0;1,4199803934561848;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1307971994394868;0,3122348062133206;1,4667417868065573;0;0;0;0;12,16780179312981;0;2,9023973745352873;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4464;3.02:24:00;0;0;0;0;0;0;0;0;1,4200066510662022;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1308220853936;0,31226842380187947;1,466751116855977;0;0;0;0;12,167932604236784;0;2,9024486269070375;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4465;3.02:25:00;0;0;0;0;0;0;0;0;1,420014333280933;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1308896234517551;0,3122724577500524;1,46683712362547;0;0;0;0;12,16850472659575;0;2,9024709552307817;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4466;3.02:26:00;0;0;0;0;0;0;0;0;1,4201066458343232;0;0;0;0;0;0;0;0;0;0;0;0;0;1,130935599193884;0,3122893753011388;1,4669086588074964;0;0;0;0;12,168723713692875;0;2,9024847764661748;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4467;3.02:27:00;0;0;0;0;0;0;0;0;1,4201433432954171;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1309756168991878;0,312290320511861;1,466942033713202;0;0;0;0;12,169296924665183;0;2,9026483346796907;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4468;3.02:28:00;0;0;0;0;0;0;0;0;1,4201444555002394;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1309902762326214;0,31230320284660446;1,4669462113273768;0;0;0;0;12,169471180311367;0;2,902670798683276;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4469;3.02:29:00;0;0;0;0;0;0;0;0;1,4201683391837203;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1310712594500085;0,31230653610790565;1,4669693229934189;0;0;0;0;12,170291274212905;0;2,9028167384950114;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4470;3.02:30:00;0;0;0;0;0;0;0;0;1,420253382877978;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1311040784345516;0,3123579340982658;1,4674889629939922;0;0;0;0;12,170548736963855;0;2,9028676911514264;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4471;3.02:31:00;0;0;0;0;0;0;0;0;1,4202924737534992;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1311043033237969;0,3124288576172924;1,4675176766708722;0;0;0;0;12,17083820973853;0;2,902998573174728;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4472;3.02:32:00;0;0;0;0;0;0;0;0;1,4202930036166126;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1311235649548033;0,31244136439507425;1,467539148959892;0;0;0;0;12,170946163345937;0;2,9030502120406854;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4473;3.02:33:00;0;0;0;0;0;0;0;0;1,4204287412358694;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1311518190466938;0,31246494516825735;1,4677929879408484;0;0;0;0;12,170999554927329;0;2,9030584708202025;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4474;3.02:34:00;0;0;0;0;0;0;0;0;1,4204476610056282;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1312193380588125;0,3124685386100367;1,4678224322022517;0;0;0;0;12,171351413158547;0;2,9030817102436197;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4475;3.02:35:00;0;0;0;0;0;0;0;0;1,4205475820269746;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1312456947295488;0,3124835815683478;1,4678973592964837;0;0;0;0;12,17178130021878;0;2,903161270730813;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4476;3.02:36:00;0;0;0;0;0;0;0;0;1,4205811521543508;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1312695642893784;0,3125104456943486;1,4679219342054588;0;0;0;0;12,171793512034045;0;2,9036543228531486;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4477;3.02:37:00;0;0;0;0;0;0;0;0;1,4207441468344064;0;0;0;0;0;0;0;0;0;0;0;0;0;1,131272430203386;0,31253643453732544;1,4679426480090225;0;0;0;0;12,171795645018683;0;2,9037095014116248;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4478;3.02:38:00;0;0;0;0;0;0;0;0;1,420836534906014;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1312887710674908;0,3125995147105454;1,4680272523976345;0;0;0;0;12,172563106015575;0;2,9039607233945417;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4479;3.02:39:00;0;0;0;0;0;0;0;0;1,4208609593028954;0;0;0;0;0;0;0;0;0;0;0;0;0;1,131290710678304;0,31260189962887025;1,468064259057928;0;0;0;0;12,17263650476943;0;2,9040734768841845;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4480;3.02:40:00;0;0;0;0;0;0;0;0;1,4210886743504023;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1314388076806516;0,31267241135168233;1,4681790042078129;0;0;0;0;12,173067701713748;0;2,904082475723539;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4481;3.02:41:00;0;0;0;0;0;0;0;0;1,4211025622563758;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1314700918417;0,31269427771622604;1,4683650529379244;0;0;0;0;12,173538457373217;0;2,904262231424268;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4482;3.02:42:00;0;0;0;0;0;0;0;0;1,421128371049126;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1314842997909056;0,31269825781696614;1,4686474972917596;0;0;0;0;12,175961430301738;0;2,9043245598000076;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4483;3.02:43:00;0;0;0;0;0;0;0;0;1,4211920942366087;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1316019981656926;0,3127400097408996;1,4686608654257112;0;0;0;0;12,176239409674475;0;2,9043418260994307;0;0;0;0;0;0;0,947455426229508;0,225601475409836;6,41718016393443;
4484;3.02:44:00;0;0;0;0;0;0;0;0;1,4212625477726737;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1317205219272093;0,3127452527794438;1,468747885182065;0;0;0;0;12,176262918481015;0;2,9049122701822765;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4485;3.02:45:00;0;0;0;0;0;0;0;0;1,421287327285053;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1317512789788489;0,3127794803930397;1,4687636180091963;0;0;0;0;12,177207906456397;0;2,9049623046386945;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4486;3.02:46:00;0;0;0;0;0;0;0;0;1,4212980263064028;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1317840235770273;0,31279143149020583;1,4687841888492759;0;0;0;0;12,17772003727965;0;2,904977917511005;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4487;3.02:47:00;0;0;0;0;0;0;0;0;1,421316041355309;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1318007325183848;0,3128007963226945;1,4689873716549091;0;0;0;0;12,17798867556665;0;2,904987049037855;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4488;3.02:48:00;0;0;0;0;0;0;0;0;1,4213623171211578;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1318105953840065;0,31280649715324044;1,4692042863982486;0;0;0;0;12,17890453227577;0;2,9049972356593163;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4489;3.02:49:00;0;0;0;0;0;0;0;0;1,421428164934052;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1318255863524396;0,31283193906029744;1,4692327598118258;0;0;0;0;12,179029831904332;0;2,9050006302103926;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4490;3.02:50:00;0;0;0;0;0;0;0;0;1,4215564325298105;0;0;0;0;0;0;0;0;0;0;0;0;0;1,131833184961653;0,31285783845500537;1,4692928952917728;0;0;0;0;12,179258020666554;0;2,9052432084333226;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4491;3.02:51:00;0;0;0;0;0;0;0;0;1,4215943828019246;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1318462249258594;0,3128672297796689;1,4694085221164772;0;0;0;0;12,179405044201525;0;2,905264411410729;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4492;3.02:52:00;0;0;0;0;0;0;0;0;1,421598860895289;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1318700775413864;0,3128737511982716;1,4695481004562596;0;0;0;0;12,179458266383369;0;2,905750453786645;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4493;3.02:53:00;0;0;0;0;0;0;0;0;1,4217056478127699;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1319012841914642;0,31288566722547845;1,4695978350600511;0;0;0;0;12,179807495126223;0;2,905841967217496;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4494;3.02:54:00;0;0;0;0;0;0;0;0;1,421727164236412;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1320130630564358;0,3130187498980172;1,4696733308815426;0;0;0;0;12,180751884390522;0;2,905966210548319;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4495;3.02:55:00;0;0;0;0;0;0;0;0;1,4217379453296568;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1320239649057535;0,3130379326215902;1,469694149120872;0;0;0;0;12,181467113338313;0;2,9059975649342933;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4496;3.02:56:00;0;0;0;0;0;0;0;0;1,4218428081401666;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1320301898482206;0,3130451445087098;1,4697098709935836;0;0;0;0;12,182403667706064;0;2,90602400196941;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41718016393443;
4497;3.02:57:00;0;0;0;0;0;0;0;0;1,4218595043703335;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1320959257924337;0,31304712004420454;1,4697602930900198;0;0;0;0;12,183145305872586;0;2,9060746207500925;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4498;3.02:58:00;0;0;0;0;0;0;0;0;1,4218600186959494;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1321423609592445;0,31305109643672824;1,469985361405667;0;0;0;0;12,183601655393398;0;2,906205660079472;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4499;3.02:59:00;0;0;0;0;0;0;0;0;1,4219164451417368;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1321481493637748;0,31305129931082354;1,4700047769334983;0;0;0;0;12,184108186674676;0;2,9063309828853856;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4500;3.03:00:00;0;0;0;0;0;0;0;0;1,4219797878394038;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1321821599989796;0,3130936961077369;1,4700468474311215;0;0;0;0;12,184272739385795;0;2,906368317778932;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4501;3.03:01:00;0;0;0;0;0;0;0;0;1,4220720501290793;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1322559562890648;0,3130996974972122;1,4703393142356314;0;0;0;0;12,184357833769688;0;2,906530015547269;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4502;3.03:02:00;0;0;0;0;0;0;0;0;1,4220874366456204;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1322820717956554;0,31313531591872856;1,470346870968125;0;0;0;0;12,1851823729717;0;2,906594152253163;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4503;3.03:03:00;0;0;0;0;0;0;0;0;1,4224024950370953;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1324555820132909;0,31316080111358546;1,4704540530045105;0;0;0;0;12,185529715405277;0;2,9066320104519754;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4504;3.03:04:00;0;0;0;0;0;0;0;0;1,4224648940583;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1324782469540597;0,3131673588283277;1,470471988235486;0;0;0;0;12,18587349137278;0;2,9066790902537565;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4505;3.03:05:00;0;0;0;0;0;0;0;0;1,422476204431632;0;0;0;0;0;0;0;0;0;0;0;0;0;1,132494538882872;0,3131850193334431;1,4704861993833227;0;0;0;0;12,186533255072712;0;2,90677717699074;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4506;3.03:06:00;0;0;0;0;0;0;0;0;1,422477582829946;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1325638856395055;0,31319904071263227;1,4705730987169894;0;0;0;0;12,18697729521401;0;2,9075683482971244;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4507;3.03:07:00;0;0;0;0;0;0;0;0;1,4224884184944804;0;0;0;0;0;0;0;0;0;0;0;0;0;1,132681084223653;0,31321861077560764;1,4706351922854437;0;0;0;0;12,187219110520966;0;2,9076801200694886;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4508;3.03:08:00;0;0;0;0;0;0;0;0;1,4225354438598377;0;0;0;0;0;0;0;0;0;0;0;0;0;1,132688315141428;0,31323981100437615;1,4709014852834594;0;0;0;0;12,187236894754786;0;2,9077877610861513;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4509;3.03:09:00;0;0;0;0;0;0;0;0;1,4225712871529481;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1327433226393537;0,3132548574615663;1,4709701454862165;0;0;0;0;12,18763456626259;0;2,90787487122878;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4510;3.03:10:00;0;0;0;0;0;0;0;0;1,4225757075291907;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1327594740458464;0,3132580160401467;1,4709954992694636;0;0;0;0;12,187969002432968;0;2,9079426071619614;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4511;3.03:11:00;0;0;0;0;0;0;0;0;1,4226367162467772;0;0;0;0;0;0;0;0;0;0;0;0;0;1,132792112604679;0,31327014463235203;1,4710185210791242;0;0;0;0;12,188129608884058;0;2,908004358308956;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4512;3.03:12:00;0;0;0;0;0;0;0;0;1,4226959764200116;0;0;0;0;0;0;0;0;0;0;0;0;0;1,132855706530298;0,3132754605219688;1,471114071680795;0;0;0;0;12,189240379820243;0;2,9080828027626695;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4513;3.03:13:00;0;0;0;0;0;0;0;0;1,4229267882157406;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1329091773507862;0,3132867208921152;1,4712070405940072;0;0;0;0;12,189303346802872;0;2,9080887445404278;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4514;3.03:14:00;0;0;0;0;0;0;0;0;1,423059246309944;0;0;0;0;0;0;0;0;0;0;0;0;0;1,132924708090457;0,3133524447285256;1,4712813492462178;0;0;0;0;12,190263430760513;0;2,9084027446714495;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4515;3.03:15:00;0;0;0;0;0;0;0;0;1,423075667475909;0;0;0;0;0;0;0;0;0;0;0;0;0;1,132942703060266;0,3133598145639684;1,471413550999675;0;0;0;0;12,19080879344918;0;2,9086441183864613;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4516;3.03:16:00;0;0;0;0;0;0;0;0;1,4232657211768465;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1329829903939104;0,31341740771022353;1,4715639832059264;0;0;0;0;12,190830620128692;0;2,908705937823352;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4517;3.03:17:00;0;0;0;0;0;0;0;0;1,4233215608025733;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1330046353243137;0,3134485518439253;1,4716114982462805;0;0;0;0;12,192422492041946;0;2,9093176905942983;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4518;3.03:18:00;0;0;0;0;0;0;0;0;1,4233248129795817;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1331098286436658;0,31347398376151053;1,4716780397487783;0;0;0;0;12,19272106562207;0;2,9094708865635472;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4519;3.03:19:00;0;0;0;0;0;0;0;0;1,4233361290728188;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1331492488114048;0,31350413895095625;1,4719323761383567;0;0;0;0;12,192924181620805;0;2,9095076428407283;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4520;3.03:20:00;0;0;0;0;0;0;0;0;1,423342861637647;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1331784550793023;0,31352817283864226;1,4719664597690665;0;0;0;0;12,193161148545668;0;2,9095458229535383;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4521;3.03:21:00;0;0;0;0;0;0;0;0;1,4234792078350251;0;0;0;0;0;0;0;0;0;0;0;0;0;1,133183564976052;0,31357101003345506;1,4719688527384167;0;0;0;0;12,193304400181392;0;2,9095807266564253;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4522;3.03:22:00;0;0;0;0;0;0;0;0;1,4235571139114869;0;0;0;0;0;0;0;0;0;0;0;0;0;1,133211017423975;0,31357117459322875;1,4720969271751996;0;0;0;0;12,19371684330118;0;2,9096692620460285;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4523;3.03:23:00;0;0;0;0;0;0;0;0;1,423598183388745;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1332250303274156;0,31357528870331347;1,472214003569474;0;0;0;0;12,193856358916658;0;2,909737384897158;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4524;3.03:24:00;0;0;0;0;0;0;0;0;1,42359880116757;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1332302347028682;0,31361039447818995;1,4723471706854414;0;0;0;0;12,194739340792799;0;2,9098235529717638;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4525;3.03:25:00;0;0;0;0;0;0;0;0;1,4236178218412725;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1333404875635729;0,31361653941958434;1,4724019679424243;0;0;0;0;12,19514801144624;0;2,9099369461392635;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4526;3.03:26:00;0;0;0;0;0;0;0;0;1,423618055827908;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1333409023771897;0,31375998482290074;1,4725534385769148;0;0;0;0;12,19580376141346;0;2,910117711441064;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4527;3.03:27:00;0;0;0;0;0;0;0;0;1,4236281186196826;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1333520942953552;0,3137760179359343;1,4726078570645538;0;0;0;0;12,196177437103996;0;2,9104016397377013;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4528;3.03:28:00;0;0;0;0;0;0;0;0;1,4236682005163526;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1334384620297933;0,31378764546925997;1,4726216643594205;0;0;0;0;12,197653453668611;0;2,91041629644969;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4529;3.03:29:00;0;0;0;0;0;0;0;0;1,4236855004308093;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1334827430787915;0,3138469973791514;1,4727049157121135;0;0;0;0;12,197669985391332;0;2,9105087085149064;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4530;3.03:30:00;0;0;0;0;0;0;0;0;1,4237914550493087;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1335164447835289;0,3138635801307606;1,4727378254313352;0;0;0;0;12,198801777375932;0;2,9105564349272983;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4531;3.03:31:00;0;0;0;0;0;0;0;0;1,4239108654138524;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1335852450230899;0,3139048034665706;1,4727978228721443;0;0;0;0;12,199124909111811;0;2,910570454184543;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
4532;3.03:32:00;0;0;0;0;0;0;0;0;1,4239599612940532;0;0;0;0;0;0;0;0;0;0;0;0;0;1,133603793252375;0,3140156333323571;1,4728370811924625;0;0;0;0;12,199387875395896;0;2,910574203626085;0;0;0;0;0;0;0,948017081967213;0,225601475409836;6,41779393442623;
