Reactive.Time;Time span;Bathroom Light (20W) [var];Bathroom Mirror Light 10 W (LED) [var];Kitchen Light (20W) [var];Cellar Light (20W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Bedroom Light (20W) [var];Children Room Light Device (20W) [var];AFK BM-2N [var];Eye Glass Cleaner Grundig UC 5020 [var];Clatronic MS 3249 Milk Foamer [var];Nespresso Coffee Machine, Single Cup [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Dishwasher NEFF SD6P1F (2011) [var];Christopeit Treadmill TM 2 Pro [var];Lawn Mower / Sabo 32-EL [var];Digitalpiano / Kawai CN-23 [var];Lamp Ikea V1017 Jansjo [var];AEG SB 2E 650 R [var];Cordless Screwdriver / Bosch PSR 18 LI-2 [var];Electric Kettle / Petra WK288 1.5L [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];TFT Monitor Samsung S27C750P [var];Active Speaker Trust Tytan 2.1 [var];Gaming Computer [var];Cell Phone Samsung Charging [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Westinghouse Fanaway [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Microwave / Panasonic NN 5259 [var];Kitchen Machine Bosch UM4VE2B [var];Extractor Hood / Miele DA 429-4 [var];Miele DA 61 [var];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [var];Ricecooker / Tristar RK-6112 [var];Steam Cooker / Phillips HD9140 [var];Immersion Blender Noah Hit Top [var];Fondue / Unold 48746 Asia [var];Bauknecht GTE 260 [var];Dryer / Miele T 8626 WP [var];Electronic Hometrainer / Kettler Satura E [var];Hair Dryer Braun Silencio 1250 [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];Phone Siemens Gigaset C320 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];External Harddrive Iomega 3.5" [var];Nintendo Wii [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Samsung CLP-315W [var];Fax / Phillips Faxjet 525 Primo (IPF525) [var];Microsoft Xbox 360 [var];Yamaha RX-V667 [var];Router O2 Box 6431 [var];
3933;2.17:33:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9949402188406555;0;0;0,36896109078869327;0,02;0,9226778445440906;0;0;0,45560876293903557;0;0;0;3,7888101964233556;3,462126665571135;0,08012311967331132;0,8506616079984255;0;0,762231205016666;0,1;1,320376143257622;1,04925295081967;0;0;0;0;0;0;3,925059520897825;0;0;0;0;0;0;0;0;0;0;1,333321662195582;0;0,1;0;0;6,85211245901639;0;0;0,6539613911689499;0;2,44978147540984;-4,10037475409836;4,6463100896109655;1,661084673047009;1,1855433640451574;3,9984500766449815;-19,6392824590164;
3934;2.17:34:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9949552838413172;0;0;0,3689616875561052;0,02;0,9227071937722677;0;0;0,4556149567476261;0;0;0;3,7915184923311998;3,4622655115875394;0,08012343335241257;0,8506957248894926;0;0,7622344361891196;0,1;1,3203833936360805;1,04928918032787;0;0;0;0;0;0;3,9250855593381537;0;0;0;0;0;0;0;0;0;0;1,333326916548353;0;0,1;0;0;6,85211245901639;0;0;0,6539629007502726;0;2,44978147540984;-4,10037475409836;4,646367011381145;1,661171656712934;1,185605291451894;3,9985904283181757;-19,6392824590164;
3935;2.17:35:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,995353669465076;0;0;0,3689743788922003;0,02;0,9227708418828892;0;0;0,4556313619951673;0;0;0;3,7927938061678375;3,4624673345035495;0,08012437755031052;0,8507313160966286;0;0,7622383012011443;0,1;1,3203920197809496;1,04928918032787;0;0;0;0;0;0;3,9251414723223688;0;0;0;0;0;0;0;0;0;0;1,3333449330793616;0;0,1;0;0;6,85234278688524;0;0;0,6539905242483023;0;2,44978147540984;-4,10037475409836;4,646396379198749;1,661184932794831;1,1856216938345085;3,998603901910644;-19,6392824590164;
3936;2.17:36:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9954037009034429;0;0;0,3689824854884812;0,02;0,9228628249577785;0;0;0,45563851713019665;0;0;0;3,7937077586726238;3,4635071476806107;0,08012522401124908;0,8507575893172448;0;0,7622610357282643;0,1;1,320392339693705;1,04933;0;0;0;0;0;0;3,925285318885744;0;0;0;0;0;0;0;0;0;0;1,3333566429781456;0;0,1;0;0;6,85234278688524;0;0;0,653997077662423;0;2,44978147540984;-4,10037475409836;4,646618699413567;1,6611886940960179;1,1856415395256221;3,9987115475520656;-19,63901393442623;
3937;2.17:37:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9955066798832821;0;0;0,3689962776267351;0,02;0,9228869154444792;0;0;0,45564006876944685;0;0;0;3,7943154398235537;3,46354362299246;0,08012730109980297;0,8508692752921913;0;0,7622617806817056;0,1;1,3203930129770163;1,04933;0;0;0;0;0;0;3,9255233367526126;0;0;0;0;0;0;0;0;0;0;1,3333579589361364;0;0,1;0;0;6,85234278688524;0;0;0,6540092292047827;0;2,44978147540984;-4,10037475409836;4,646710697021724;1,661304815754894;1,185663023583997;3,998892635722478;-19,63901393442623;
3938;2.17:38:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,995512936931704;0;0;0,36901660857066493;0,02;0,9228914828930093;0;0;0,4556826517232443;0;0;0;3,7959974906136056;3,4639828879966394;0,08013132184757964;0,8508801228970276;0;0,7623001795070781;0,1;1,3204207640892964;1,04938229508197;0;0;0;0;0;0;3,92562279983091;0;0;0;0;0;0;0;0;0;0;1,333381798130521;0;0,1;0;0;6,85234278688524;0;0;0,6540683963816388;0;2,44978147540984;-4,10037475409836;4,646726143518501;1,6613467540451983;1,1856630710550398;3,9991473856434396;-19,63901393442623;
3939;2.17:39:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,995524026050447;0;0;0,3690222340608784;0,02;0,9228926721714299;0;0;0,45572530394265875;0;0;0;3,7969678585906683;3,4647319002631027;0,08013379762847175;0,8508998968096579;0;0,7623096170688977;0,1;1,3204236498741901;1,04938229508197;0;0;0;0;0;0;3,92581108214892;0;0;0;0;0;0;0;0;0;0;1,333408751687576;0;0,1;0;0;6,85234278688524;0;0;0,6540858208580477;0;2,44978147540984;-4,10037475409836;4,646735718390642;1,661411489359841;1,1856699810068092;3,9992735611320405;-19,63901393442623;
3940;2.17:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9956066345123054;0;0;0,3690357941502154;0,02;0,9229940124931187;0;0;0,45573155551366384;0;0;0;3,7976958974701605;3,4647334550585036;0,08013573862025752;0,8509304127950972;0;0,7623288853544506;0,1;1,32045194066077;1,04938229508197;0;0;0;0;0;0;3,925870141840851;0;0;0;0;0;0;0;0;0;0;1,3334115860533815;0;0,1;0;0;6,85238721311476;0;0;0,6541256385309605;0;2,44978147540984;-4,10037475409836;4,646765255191991;1,6614278459991016;1,1857316229908774;3,999285744755529;-19,63901393442623;
3941;2.17:41:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,995626618564115;0;0;0,3690492371669231;0,02;0,9230133282920483;0;0;0,4557325639153727;0;0;0;3,798780402221531;3,464910216515665;0,08013832483584911;0,8509384591462398;0;0,762348319607708;0,1;1,3204603722164396;1,04945524590164;0;0;0;0;0;0;3,9262707049153307;0;0;0;0;0;0;0;0;0;0;1,3334672996541876;0;0,1;0;0;6,85238721311476;0;0;0,6541391041445017;0;2,44978147540984;-4,10037475409836;4,6468793338521674;1,6614354362057222;1,1857744171570097;3,9993851667205145;-19,63901393442623;
3942;2.17:42:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9956807698739616;0;0;0,3690530292341175;0,02;0,923047638862764;0;0;0,45574156902250773;0;0;0;3,800101065389662;3,465187563116383;0,08013904534153274;0,8509507788103339;0;0,762363550063585;0,1;1,320465211772309;1,04983934426229;0;0;0;0;0;0;3,9262783820275318;0;0;0;0;0;0;0;0;0;0;1,333481221013275;0;0,1;0;0;6,85238721311476;0;0;0,6541888032371168;0;2,44978147540984;-4,10037475409836;4,647122934803096;1,6616898697667586;1,1858853012257786;3,999524131076013;-19,63901393442623;
3943;2.17:43:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9957185183312613;0;0;0,3690587441160779;0,02;0,9230501327660359;0;0;0,4557757991537477;0;0;0;3,801274200295218;3,4660700513480744;0,0801417683490113;0,850978029935221;0;0,7623774037708047;0,1;1,3204803459410226;1,04983934426229;0;0;0;0;0;0;3,9264689309921446;0;0;0;0;0;0;0;0;0;0;1,3335077767933061;0;0,1;0;0;6,85238721311476;0;0;0,654213371958948;0;2,44978147540984;-4,10037475409836;4,647135895320581;1,6617577943702988;1,1859126406787557;3,999526574417164;-19,6389568852459;
3944;2.17:44:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9957234831695014;0;0;0,3690588216961594;0,02;0,923098774792686;0;0;0,4557824831768324;0;0;0;3,802104605748882;3,466164276218163;0,08014630930636378;0,8510563567481605;0;0,762400497999407;0,1;1,3204814309779387;1,04997737704918;0;0;0;0;0;0;3,9266183271426645;0;0;0;0;0;0;0;0;0;0;1,3335079766618303;0;0,1;0;0;6,85238721311476;0;0;0,6542338795877296;0;2,44978147540984;-4,10037475409836;4,647176391068617;1,6617882415016465;1,1859348977124335;3,9995308157041203;-19,6389568852459;
3945;2.17:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9959884221458515;0;0;0,3690645895246378;0,02;0,9231639105484193;0;0;0,4558291279889196;0;0;0;3,8024384559605657;3,466327255354785;0,08014744653738491;0,8510781511444648;0;0,7624268542377469;0,1;1,3204931239860014;1,04997737704918;0;0;0;0;0;0;3,926787055300058;0;0;0;0;0;0;0;0;0;0;1,3335670119073246;0;0,1;0;0;6,85258672131148;0;0;0,6542474661388857;0;2,44978147540984;-4,10037475409836;4,647297259052948;1,6618150436210029;1,185955848059289;3,9997810164288876;-19,6389568852459;
3946;2.17:46:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9960094718888632;0;0;0,3691225216796689;0,02;0,9232472727737323;0;0;0,45586314218868845;0;0;0;3,8028855848053444;3,4675571908621046;0,08015016419927726;0,8510791723393882;0;0,7624592364891215;0,1;1,320500049698475;1,05011426229508;0;0;0;0;0;0;3,9269806653647006;0;0;0;0;0;0;0;0;0;0;1,333631813158118;0;0,1;0;0;6,85258672131148;0;0;0,654249001619193;0;2,44978147540984;-4,10037475409836;4,647368206633534;1,661822937749969;1,1859691418167837;3,9998078070023197;-19,6389568852459;
3947;2.17:47:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,996029633296165;0;0;0,3691387762862533;0,02;0,9232579456815497;0;0;0,45586820883783963;0;0;0;3,8035443456622677;3,467831113808818;0,0801504049171586;0,8510870515814575;0;0,7624667064436993;0,1;1,3205102640071298;1,0501331147541;0;0;0;0;0;0;3,927077947492177;0;0;0;0;0;0;0;0;0;0;1,333697996028307;0;0,1;0;0;6,85258672131148;0;0;0,6542574393568001;0;2,44978147540984;-4,10037475409836;4,647500014166932;1,6618294005318974;1,1859821149392902;4,000187548629068;-19,63894163934426;
3948;2.17:48:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,996067881526682;0;0;0,36913891457811004;0,02;0,9232895524545406;0;0;0,45588598891027843;0;0;0;3,8037913925455684;3,4681101146148947;0,0801509701904582;0,8510969198558055;0;0,7624732397234266;0,1;1,3205109176942607;1,0501331147541;0;0;0;0;0;0;3,927192261943964;0;0;0;0;0;0;0;0;0;0;1,3336984336889508;0;0,1;0;0;6,85258672131148;0;0;0,6542771799698143;0;2,44978147540984;-4,10037475409836;4,6477622997461605;1,66183044765801;1,1860366706459016;4,000217700553843;-19,63894163934426;
3949;2.17:49:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9960822348327347;0;0;0,36916765292249293;0,02;0,9232993945925787;0;0;0,45591549482660804;0;0;0;3,8048778636324116;3,4688831502626787;0,08015397799438465;0,851174984031485;0;0,7624881854397612;0,1;1,3205294952104205;1,0501331147541;0;0;0;0;0;0;3,927270217293013;0;0;0;0;0;0;0;0;0;0;1,3337512034553567;0;0,1;0;0;6,852600000000001;0;0;0,654300072007466;0;2,44978147540984;-4,10037475409836;4,648045565758301;1,6618669302249172;1,1861317122883868;4,000260110210604;-19,63894163934426;
3950;2.17:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9961710226238976;0;0;0,36917539645854447;0,02;0,9233482051753275;0;0;0,4559239121427955;0;0;0;3,805220116859872;3,4689831006920864;0,08015712131004635;0,8511900510851862;0;0,7625005715144509;0,1;1,3205303655146639;1,05025918032787;0;0;0;0;0;0;3,92742096775413;0;0;0;0;0;0;0;0;0;0;1,3337741148957616;0;0,1;0;0;6,852600000000001;0;0;0,6543496296884033;0;2,44978147540984;-4,10037475409836;4,6481308599986315;1,6618854045093818;1,1862140839509212;4,000414227134904;-19,63894163934426;
3951;2.17:51:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9963592217102892;0;0;0,36921061030842606;0,02;0,9233600773653057;0;0;0,4559405071520157;0;0;0;3,805683315609199;3,4692048690092108;0,08016261042145069;0,851256972366746;0;0,7625031937079657;0,1;1,3205321235136465;1,05025918032787;0;0;0;0;0;0;3,927565499775277;0;0;0;0;0;0;0;0;0;0;1,3338015217178325;0;0,1;0;0;6,852600000000001;0;0;0,6543680366858692;0;2,44978147540984;-4,10037475409836;4,648206496559322;1,6619867822400367;1,1862174875394196;4,000461554928932;-19,63894163934426;
3952;2.17:52:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9963789654001571;0;0;0,3692147718490685;0,02;0,92343557924538;0;0;0,45595947602267056;0;0;0;3,8056940654279248;3,469276755787888;0,0801657961653546;0,851275374857586;0;0,7625149168386003;0,1;1,320548575007679;1,05025918032787;0;0;0;0;0;0;3,927753699769394;0;0;0;0;0;0;0;0;0;0;1,3338247984460025;0;0,1;0;0;6,8526527868852405;0;0;0,6544155693453393;0;2,44978147540984;-4,10037475409836;4,648711721316857;1,662122852658646;1,186286659487006;4,0012066697552235;-19,63894163934426;
3953;2.17:53:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9964121915259654;0;0;0,36926086794832785;0,02;0,9234510085499076;0;0;0,455994353796123;0;0;0;3,806861172755116;3,4692963462101725;0,08017104149200714;0,8513318407715176;0;0,7625314540800446;0,1;1,3205543185772919;1,05025918032787;0;0;0;0;0;0;3,928056130028553;0;0;0;0;0;0;0;0;0;0;1,333835002204176;0;0,1;0;0;6,8526527868852405;0;0;0,6544671959310377;0;2,44978147540984;-4,10037475409836;4,648797862884269;1,6621946865653248;1,1863105202430408;4,001387574149256;-19,63894163934426;
3954;2.17:54:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,996511734209169;0;0;0,36926879970956666;0,02;0,9234782699274835;0;0;0,4560348662845265;0;0;0;3,807297942061853;3,469467431356547;0,08017273909769093;0,8513783081219176;0;0,7625474045254068;0,1;1,32056100420797;1,05054557377049;0;0;0;0;0;0;3,9281090516009214;0;0;0;0;0;0;0;0;0;0;1,333841756772815;0;0,1;0;0;6,8526527868852405;0;0;0,6545066744851942;0;2,44978147540984;-4,10037475409836;4,6488015124315805;1,662205997889672;1,186345889068502;4,001412408924687;-19,63894163934426;
3955;2.17:55:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,99661363774506;0;0;0,3692844806718759;0,02;0,9234971430199657;0;0;0,456057348448683;0;0;0;3,8073383107250787;3,4708586623124646;0,08017789903581486;0,851420490831784;0;0,7625575196894147;0,1;1,3205698173969511;1,05054557377049;0;0;0;0;0;0;3,928405273751937;0;0;0;0;0;0;0;0;0;0;1,3338865710935504;0;0,1;0;0;6,8526527868852405;0;0;0,6545220606968767;0;2,44978147540984;-4,10037475409836;4,648979726898417;1,662240358817034;1,1863847608814593;4,0014715572825885;-19,63894163934426;
3956;2.17:56:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9966722848644973;0;0;0,36933045548200205;0,02;0,9235068520661722;0;0;0,45606834450691053;0;0;0;3,807361978713502;3,4711873812605702;0,08017948555665202;0,8514271935900861;0;0,7625580622278426;0,1;1,3205928092425983;1,05064936065574;0;0;0;0;0;0;3,928772928068269;0;0;0;0;0;0;0;0;0;0;1,3338868110989999;0;0,1;0;0;6,8527560655737805;0;0;0,654560332294097;0;2,44978147540984;-4,10037475409836;4,64897981139794;1,6622642232846163;1,1863858834934362;4,001525835366428;-19,63894163934426;
3957;2.17:57:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,996750619298348;0;0;0,36934434370903907;0,02;0,9235429614082933;0;0;0,4560848697528809;0;0;0;3,8086589790395067;3,4714546010348215;0,08019410971769919;0,8514426251357218;0;0,7625809869954978;0,1;1,3205934397581165;1,05064936065574;0;0;0;0;0;0;3,9289341959510873;0;0;0;0;0;0;0;0;0;0;1,3339068258941005;0;0,1;0;0;6,8527560655737805;0;0;0,6545651158809608;0;2,44978147540984;-4,10037475409836;4,649211240037736;1,6623709868361156;1,1864397133523652;4,001551509488067;-19,63879754098361;
3958;2.17:58:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,996822669814153;0;0;0,369382488643878;0,02;0,9235451376667488;0;0;0,45609004414529863;0;0;0;3,8119801369394084;3,472041832926624;0,08020182575509989;0,8515060888808482;0;0,7625860919605496;0,1;1,3205941866795128;1,05064936065574;0;0;0;0;0;0;3,928936268183433;0;0;0;0;0;0;0;0;0;0;1,3339341583493494;0;0,1;0;0;6,8527560655737805;0;0;0,6546309236989215;0;2,44978147540984;-4,10037475409836;4,650699122936924;1,6624216332102149;1,1867920210059515;4,001554945717679;-19,63879754098361;
3959;2.17:59:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9968266976137181;0;0;0,36938312086328207;0,02;0,9235649918300202;0;0;0,45612147155011373;0;0;0;3,8126148820996244;3,472671196648993;0,0802021135668931;0,8515159761542339;0;0,7626021774188041;0,1;1,3205981555349837;1,05068098360656;0;0;0;0;0;0;3,928968540284941;0;0;0;0;0;0;0;0;0;0;1,3339395075629503;0;0,1;0;0;6,85283852459016;0;0;0,6546399976391024;0;2,44978147540984;-4,10037475409836;4,650985664837808;1,66243081595618;1,186811403265309;4,001858031224843;-19,63879754098361;
3960;2.18:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9968410635641354;0;0;0,36942591689888055;0,02;0,923607964863874;0;0;0,4561343286167345;0;0;0;3,815465732387252;3,473257639510374;0,08021004734193202;0,8515358586685289;0;0,7626086405744109;0,1;1,3205987958489525;1,05072426229508;0;0;0;0;0;0;3,929018036327704;0;0;0;0;0;0;0;0;0;0;1,3340847454325022;0;0,1;0;0;6,85283852459016;0;0;0,6546603610918954;0;2,44978147540984;-4,10037475409836;4,651048439276962;1,6624597066235298;1,1868556125863055;4,001876164215389;-19,63879754098361;
3961;2.18:01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9968710297032046;0;0;0,3694421013865602;0,02;0,9236509947406282;0;0;0,4561659656665071;0;0;0;3,8175679337765653;3,4736194448928184;0,08021484778023756;0,8516131043463228;0;0,7626103487764422;0,1;1,3206061086318845;1,05072426229508;0;0;0;0;0;0;3,929414966630402;0;0;0;0;0;0;0;0;0;0;1,3341765894765703;0;0,1;0;0;6,85283852459016;0;0;0,6546825704427556;0;2,44978147540984;-4,10037475409836;4,651227543793007;1,662516309511076;1,1868708252728448;4,001949137278112;-19,63879754098361;
3962;2.18:02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,99707831012734;0;0;0,36945104295371145;0,02;0,9236625465015855;0;0;0,45618665425731453;0;0;0;3,8176721601408863;3,473794496660257;0,0802191634098621;0,851621859450297;0;0,7626115218446563;0,1;1,3206171208550248;1,05072426229508;0;0;0;0;0;0;3,9295542565229193;0;0;0;0;0;0;0;0;0;0;1,3344335458623338;0;0,1;0;0;6,85283852459016;0;0;0,6547134928926365;0;2,44978147540984;-4,10037475409836;4,651248961800952;1,6625717410312393;1,1868711889084358;4,001957289669476;-19,63878672131148;
3963;2.18:03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9972708021897718;0;0;0,36945359218557366;0,02;0,9237380477162421;0;0;0,45623118330888596;0;0;0;3,8191586441079157;3,4740608853401733;0,08022028284977276;0,8516318536904494;0;0,7626211810562987;0,1;1,3206186409765248;1,05073950819672;0;0;0;0;0;0;3,9297030681991094;0;0;0;0;0;0;0;0;0;0;1,3344362931950313;0;0,1;0;0;6,85283852459016;0;0;0,6547949575934817;0;2,44978147540984;-4,10037475409836;4,651374123964613;1,6626976435582437;1,1868813472727482;4,002071540795914;-19,63878672131148;
3964;2.18:04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9973053487607906;0;0;0,3694806256320035;0,02;0,9237419140902656;0;0;0,45623888346345576;0;0;0;3,8212990678984537;3,4744049486697794;0,08022085541259914;0,8516710640597411;0;0,7626395382188886;0,1;1,3206266120066539;1,05073950819672;0;0;0;0;0;0;3,9298586386737786;0;0;0;0;0;0;0;0;0;0;1,3344383060655889;0;0,1;0;0;6,85283852459016;0;0;0,6548071110209276;0;2,44978147540984;-4,10037475409836;4,6514746443656625;1,662742146305844;1,186919663887933;4,002213873618617;-19,63878672131148;
3965;2.18:05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9973877022300863;0;0;0,36952042048340467;0,02;0,9238348567323407;0;0;0,4562459237404894;0;0;0;3,8217539965255565;3,4746957913104755;0,08022160122214197;0,8517074604183618;0;0,7626424353032849;0,1;1,3206299648475759;1,05073950819672;0;0;0;0;0;0;3,930105262374531;0;0;0;0;0;0;0;0;0;0;1,3344583513218027;0;0,1;0;0;6,85283852459016;0;0;0,654868098980195;0;2,44978147540984;-4,10037475409836;4,651926422691933;1,6628105892401444;1,186948857770851;4,0023686328731936;-19,638421475409842;
3966;2.18:06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,997414905944336;0;0;0,36956105067666134;0,02;0,9238564548111036;0;0;0,45627131750104716;0;0;0;3,8225469125731353;3,4751635511620758;0,08022565019492435;0,8517168278308891;0;0,7626616411534066;0,1;1,3206365717216637;1,05073950819672;0;0;0;0;0;0;3,930263704509298;0;0;0;0;0;0;0;0;0;0;1,3344586246572896;0;0,1;0;0;6,85283852459016;0;0;0,6548704167289073;0;2,44978147540984;-4,09990262295082;4,6519549593663605;1,66292489618797;1,1870849427978085;4,002666489368143;-19,638421475409842;
3967;2.18:07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9974166990833837;0;0;0,3695953936807183;0,02;0,9238921991317821;0;0;0,4563253438010268;0;0;0;3,8243179920449824;3,4754503283149396;0,08022980194441462;0,8518354777982192;0;0,7626973747514934;0,1;1,320636869229223;1,05083032786885;0;0;0;0;0;0;3,9303439692297126;0;0;0;0;0;0;0;0;0;0;1,3344653591026028;0;0,1;0;0;6,85284606557377;0;0;0,654892895937008;0;2,44978147540984;-4,09990262295082;4,652329264965134;1,6629484941614046;1,1871120805505722;4,002719499862044;-19,638421475409842;
3968;2.18:08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9974204063120942;0;0;0,3695972349414583;0,02;0,9239000595193206;0;0;0,4563415351192722;0;0;0;3,825783496268922;3,4758114101620845;0,08023114230432495;0,8518420471412651;0;0,7627283783398054;0,1;1,3206408187924823;1,05083032786885;0;0;0;0;0;0;3,930456837236062;0;0;0;0;0;0;0;0;0;0;1,334505858534352;0;0,1;0;0;6,85284606557377;0;0;0,6549051325120114;0;2,44978147540984;-4,09990262295082;4,652456877755302;1,6629889321394205;1,1871213766703903;4,00293189986501;-19,63828377049181;
3969;2.18:09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9974228556151297;0;0;0,36960686256725134;0,02;0,9239069395784528;0;0;0,4563629196848715;0;0;0;3,8269252517737185;3,475950789324835;0,08023291442212516;0,8518810772345832;0;0,7627378062243954;0,1;1,3206434886040708;1,05083032786885;0;0;0;0;0;0;3,93063167589675;0;0;0;0;0;0;0;0;0;0;1,3346196521286822;0;0,1;0;0;6,85289639344262;0;0;0,654920541975731;0;2,44978147540984;-4,09990262295082;4,652612325796313;1,6629978528597522;1,187138230568385;4,003388899859805;-19,63828377049181;
3970;2.18:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,99743480140376;0;0;0,36961701343592324;0,02;0,9239078331268513;0;0;0,45637697718283965;0;0;0;3,8281869699495483;3,4769602427495734;0,08023363577109893;0,8519574978458601;0;0,7627380373930254;0,1;1,3206438772274018;1,05089262295082;0;0;0;0;0;0;3,930946688800891;0;0;0;0;0;0;0;0;0;0;1,3346327831787503;0;0,1;0;0;6,85289639344262;0;0;0,6549525275619782;0;2,44978147540984;-4,09990262295082;4,6526545733407625;1,6630181051688186;1,1871423914837773;4,00342063703111;-19,63828377049181;
3971;2.18:11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9974360360828753;0;0;0,3696208866735515;0,02;0,9239208906790566;0;0;0,4563837766508116;0;0;0;3,829281609032099;3,47747863704117;0,08023640759678348;0,851977022946639;0;0,7627399454803051;0,1;1,3206439467710813;1,05089262295082;0;0;0;0;0;0;3,9309542648161386;0;0;0;0;0;0;0;0;0;0;1,3346337603420069;0;0,1;0;0;6,85289639344262;0;0;0,6549586091977142;0;2,44978147540984;-4,09990262295082;4,652908228532825;1,6632163723121507;1,1872157227159625;4,00350161987455;-19,63826852459016;
