Inner Device Heat Gains.Time;Calender;Bathroom Light (20W);Bathroom Mirror Light 10 W (LED);Kitchen Light (20W);Cellar Light (20W);Living Room Light (Energy Saving Lamp, 20W);Bedroom Light (20W);Children Room Light Device (20W);AFK BM-2N;Eye Glass Cleaner Grundig UC 5020;Clatronic MS 3249 Milk Foamer;Nespresso Coffee Machine, Single Cup;AEG PN 2200 RX 4935365097;Hand-held Circular Saw / Bosch PKS 46;Skil 4270;Polishing Machine / Flex L 602 VR;Dishwasher NEFF SD6P1F (2011);Christopeit Treadmill TM 2 Pro;Lawn Mower / Sabo 32-EL;Digitalpiano / Kawai CN-23;Lamp Ikea V1017 Jansjo;AEG SB 2E 650 R;Cordless Screwdriver / Bosch PSR 18 LI-2;Electric Kettle / Petra WK288 1.5L;Energy Saving Lamp / EL-REF 11 E27;CD/DVD Player / Philips DVDR 725 H;TV Medion MD20123_DE_A;SAT Receiver / Kathrein UFS913;Egg Cooker / Russell Hobbs 14048-56 Stylo;Juicer / Moulinex Vitafruit;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Food Slicer / DOMO Schneidemaschine DO521S;Toaster Salco MT 400;PC / Acer 8400;PC Monitor / Fujitsu Siemens Scaleoview D19-1;Epson Stylus Color 860;TASKalfa 180;Canon CanoScan LIDE 110;TFT Monitor Samsung S27C750P;Active Speaker Trust Tytan 2.1;Gaming Computer;Cell Phone Samsung Charging;Miele DG 1450;Handmixer / Phillips Robust HR 1581;Westinghouse Fanaway;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Microwave / Panasonic NN 5259;Kitchen Machine Bosch UM4VE2B;Extractor Hood / Miele DA 429-4;Miele DA 61;Deep Fryer / DeLonghi F 28311.W Rotofritteuse;Ricecooker / Tristar RK-6112;Steam Cooker / Phillips HD9140;Immersion Blender Noah Hit Top;Fondue / Unold 48746 Asia;Bauknecht GTE 260;Dryer / Miele T 8626 WP;Electronic Hometrainer / Kettler Satura E;Hair Dryer Braun Silencio 1250;Laptop Sony Vaio SVE151G11M;Steam Iron / Phillips GC 4410;Washing Machine / Bosch WAE 28143;Phone Siemens Gigaset C320;Canister vacuum cleaner / Siemens VS 06 G 1831;External Harddrive Iomega 3.5";Nintendo Wii;Siemens Kl 20 LA 65 (A+);Electric Razor Braun Cruzer 5;Electric Toothbrush Dondodent Professional Clean;Samsung CLP-315W;Fax / Phillips Faxjet 525 Primo (IPF525);Microsoft Xbox 360;Yamaha RX-V667;Router O2 Box 6431;
764;12:44:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;1;10;0;0;5;2;5;5;5;5;5;5;10;
765;12:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;1;10;0;0;5;2;5;5;5;5;5;5;10;
766;12:46:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
767;12:47:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
768;12:48:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
769;12:49:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
770;12:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;4;5;5;5;5;5;5;10;
771;12:51:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;5;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;3;5;5;5;5;5;5;10;
772;12:52:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;5;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
773;12:53:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;5;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
774;12:54:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;5;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
775;12:55:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;5;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
776;12:56:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;5;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
777;12:57:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;5;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
778;12:58:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;1;0;0;1;0;1;5;0;1;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
779;12:59:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
780;13:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
781;13:01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
782;13:02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
783;13:03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
784;13:04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
785;13:05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
786;13:06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;1;1;0;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
787;13:07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;1;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
788;13:08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
789;13:09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
790;13:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
791;13:11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
792;13:12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
793;13:13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
794;13:14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
795;13:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
796;13:16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
797;13:17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
798;13:18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;6;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
799;13:19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;1;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
800;13:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
801;13:21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
802;13:22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
803;13:23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
804;13:24:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
805;13:25:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
806;13:26:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
807;13:27:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
808;13:28:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
809;13:29:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
810;13:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
811;13:31:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
812;13:32:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
813;13:33:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
814;13:34:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
815;13:35:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
816;13:36:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
817;13:37:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
818;13:38:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
819;13:39:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
820;13:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
821;13:41:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
822;13:42:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
823;13:43:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
824;13:44:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;1;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
825;13:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;3;5;5;5;5;5;5;10;
826;13:46:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
827;13:47:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
828;13:48:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
829;13:49:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
830;13:50:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
831;13:51:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
832;13:52:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
833;13:53:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
834;13:54:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
835;13:55:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
836;13:56:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
837;13:57:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
838;13:58:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;2;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;1;5;0;0;1;0;0;0;1;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
839;13:59:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;2;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;1;5;0;1;1;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
840;14:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;2;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;1;5;0;1;1;0;0;0;0;0;0;2;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
841;14:01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;10;10;0;0;5;2;0;0;10;10;5;5;0;5;5;5;7;0;0;0;0;0;1;5;0;1;1;0;0;0;0;0;0;2;5;0;5;0;0;10;0;1;5;1;5;5;5;5;5;5;10;
