Inner Device Heat Gains.Time;Calender;Bathroom Light (60W);Bathroom Mirror Light 100W (Conventional);Children Room Light Device (20W);Living Room Light (60W);Bedroom Light (200W);Kitchen Light (20W);Electric Kettle / Petra WK288 1.5L;CD/DVD Player / Philips DVDR 725 H;Phillips 32-9615;SAT Receiver / Kathrein UFS913;Egg Cooker / Russell Hobbs 14048-56 Stylo;Moulinex electronic 833;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Coffee Machine / Braun KF 580E;Food Slicer / DOMO Schneidemaschine DO521S;Toaster / Tefal Vario;Extractor Hood / Miele DA 429-4;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power;Microwave / Panasonic NN-CD757W;Miele H 5241 B;Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Laptop Sony Vaio SVE151G11M;Washing Machine / Bosch WFS 8000;Hair Dryer / Braun Satin Pro 2200 Ion Care;LED Lamp Globe E 14 Ambient 3W matt;Vacuum Cleaner FiF;Yamaha RX-V667;Liebherr CBP 4056-20A;Electric Tooth Brush / Phillips HX9332;Phone Siemens Gigaset C320;Router / AVM FRITZ! Box Fon WLAN 7390;
1059;17:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1060;17:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1061;17:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1062;17:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1063;17:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1064;17:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
1065;17:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1066;17:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1067;17:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1068;17:48:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1069;17:49:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1070;17:50:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1071;17:51:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1072;17:52:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1073;17:53:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1074;17:54:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1075;17:55:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1076;17:56:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1077;17:57:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1078;17:58:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1079;17:59:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1080;18:00:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1081;18:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1082;18:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1083;18:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1084;18:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1085;18:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1086;18:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1087;18:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1088;18:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1089;18:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
1090;18:10:00;1;1;2;2;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1091;18:11:00;1;1;2;2;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1092;18:12:00;1;1;2;2;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1093;18:13:00;1;1;2;2;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1094;18:14:00;1;0;2;2;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1095;18:15:00;1;0;2;2;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1096;18:16:00;1;1;2;2;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1097;18:17:00;1;1;2;2;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1098;18:18:00;1;1;2;2;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1099;18:19:00;1;1;2;2;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1100;18:20:00;1;1;2;2;0;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1101;18:21:00;1;1;2;2;0;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1102;18:22:00;1;1;2;3;0;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1103;18:23:00;1;1;2;3;0;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1104;18:24:00;1;1;2;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1105;18:25:00;1;0;2;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1106;18:26:00;1;1;2;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1107;18:27:00;1;0;2;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1108;18:28:00;1;1;2;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1109;18:29:00;1;1;2;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1110;18:30:00;1;1;2;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1111;18:31:00;1;1;2;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1112;18:32:00;1;1;2;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1113;18:33:00;1;1;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1114;18:34:00;1;1;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1115;18:35:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1116;18:36:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1117;18:37:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1118;18:38:00;2;1;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1119;18:39:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1120;18:40:00;2;1;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1121;18:41:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1122;18:42:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1123;18:43:00;2;1;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1124;18:44:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1125;18:45:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1126;18:46:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1127;18:47:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1128;18:48:00;2;1;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1129;18:49:00;2;1;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1130;18:50:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1131;18:51:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1132;18:52:00;1;1;1;2;1;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1133;18:53:00;2;2;1;2;1;1;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1134;18:54:00;2;2;1;2;1;1;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1135;18:55:00;2;2;2;1;1;1;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1136;18:56:00;2;2;2;1;1;1;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1137;18:57:00;2;1;1;2;1;1;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1138;18:58:00;2;2;1;2;1;1;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1139;18:59:00;2;2;1;2;1;1;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1140;19:00:00;2;1;1;2;1;1;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;1;0;0;5;0;5;5;5;
1141;19:01:00;2;1;1;2;1;1;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1142;19:02:00;2;1;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1143;19:03:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1144;19:04:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1145;19:05:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1146;19:06:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1147;19:07:00;2;1;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1148;19:08:00;2;2;1;2;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1149;19:09:00;3;0;1;2;1;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1150;19:10:00;3;3;1;2;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1151;19:11:00;3;3;1;2;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1152;19:12:00;3;2;1;2;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1153;19:13:00;3;2;1;2;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1154;19:14:00;3;3;1;2;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1155;19:15:00;2;2;1;2;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1156;19:16:00;2;1;1;2;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1157;19:17:00;2;2;1;2;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1158;19:18:00;2;2;1;2;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1159;19:19:00;2;2;1;2;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1160;19:20:00;2;2;1;2;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1161;19:21:00;2;2;1;2;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1162;19:22:00;2;2;1;2;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1163;19:23:00;1;0;1;2;2;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1164;19:24:00;1;1;1;2;2;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
1165;19:25:00;1;1;1;2;2;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;0;5;5;5;
1166;19:26:00;1;1;1;2;2;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;0;5;5;5;
1167;19:27:00;1;1;1;2;2;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;0;5;5;5;
1168;19:28:00;1;1;1;2;2;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;0;5;5;5;
1169;19:29:00;1;1;1;2;2;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1170;19:30:00;1;1;1;2;2;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1171;19:31:00;1;1;1;2;2;2;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1172;19:32:00;1;1;1;2;2;2;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1173;19:33:00;1;1;1;2;2;2;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1174;19:34:00;1;0;1;2;2;2;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1175;19:35:00;1;1;1;2;2;2;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1176;19:36:00;1;1;1;2;2;2;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1177;19:37:00;1;0;1;2;2;2;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1178;19:38:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1179;19:39:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1180;19:40:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1181;19:41:00;1;0;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1182;19:42:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1183;19:43:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1184;19:44:00;1;0;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1185;19:45:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1186;19:46:00;1;0;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1187;19:47:00;0;0;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1188;19:48:00;0;0;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1189;19:49:00;0;0;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1190;19:50:00;0;0;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1191;19:51:00;0;0;1;4;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1192;19:52:00;0;0;1;4;1;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1193;19:53:00;0;0;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1194;19:54:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1195;19:55:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1196;19:56:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1197;19:57:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1198;19:58:00;1;1;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1199;19:59:00;1;0;1;3;2;1;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1200;20:00:00;1;0;1;4;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1201;20:01:00;1;1;1;4;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1202;20:02:00;1;0;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1203;20:03:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1204;20:04:00;1;0;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1205;20:05:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1206;20:06:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1207;20:07:00;1;0;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1208;20:08:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1209;20:09:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1210;20:10:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1211;20:11:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1212;20:12:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1213;20:13:00;1;0;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1214;20:14:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1215;20:15:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1216;20:16:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1217;20:17:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1218;20:18:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1219;20:19:00;1;0;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1220;20:20:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1221;20:21:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1222;20:22:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1223;20:23:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1224;20:24:00;1;0;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1225;20:25:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1226;20:26:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1227;20:27:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1228;20:28:00;1;0;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1229;20:29:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;2;5;5;5;
1230;20:30:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;2;5;5;5;
1231;20:31:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;2;5;5;5;
1232;20:32:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;1;5;5;5;
1233;20:33:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;2;5;5;5;
1234;20:34:00;1;1;1;5;2;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;5;2;5;5;5;
