Reactive.Time;Time span;Bathroom Light (60W) [var];Bathroom Mirror Light 100W (Conventional) [var];Children Room Light Device (20W) [var];Living Room Light (60W) [var];Bedroom Light (200W) [var];Kitchen Light (20W) [var];Electric Kettle / Petra WK288 1.5L [var];CD/DVD Player / Philips DVDR 725 H [var];Phillips 32-9615 [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Moulinex electronic 833 [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Coffee Machine / Braun KF 580E [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster / Tefal Vario [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN-CD757W [var];Miele H 5241 B [var];Miele DA 61 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Laptop Sony Vaio SVE151G11M [var];Washing Machine / Bosch WFS 8000 [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];LED Lamp Globe E 14 Ambient 3W matt [var];Vacuum Cleaner FiF [var];Yamaha RX-V667 [var];Liebherr CBP 4056-20A [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Router / AVM FRITZ! Box Fon WLAN 7390 [var];
4555;3.03:55:00;0;0;0;0;0;0;0;0,37074924584281815;1,1409121965196616;0,4660767968378713;0;0;0,46020569738955946;0;0;0;0;0;0;8,159422107820088;0;0;0;0,1;0;0;0;0;4,08263371626356;0;0,6810297301718627;3,44019590163934;2,723155409701292;
4556;3.03:56:00;0;0;0;0;0;0;0;0,3707528391259716;1,1409458757320108;0,466118737459008;0;0;0,46022749052656775;0;0;0;0;0;0;8,159643887580101;0;0;0;0,1;0;0;0;0;4,082754949683478;0;0,6810379322591746;3,44019590163934;2,723306505034883;
4557;3.03:57:00;0;0;0;0;0;0;0;0,3708173416720828;1,140977194290656;0,4661894343986515;0;0;0,46023739683961495;0;0;0;0;0;0;8,159652991724654;0;0;0;0,1;0;0;0;0;4,082893562248677;0;0,6810393839888571;3,44019590163934;2,7233987589037785;
4558;3.03:58:00;0;0;0;0;0;0;0;0,37083158313746545;1,140983930507692;0,46628984655105293;0;0;0,46024232273305277;0;0;0;0;0;0;8,159688989146538;0;0;0;0,1;0;0;0;0;4,083025043998147;0;0,6810629450914667;3,44019590163934;2,7236672880023924;
4559;3.03:59:00;0;0;0;0;0;0;0;0,37083337880173173;1,14107198994962;0,4663021306476127;0;0;0,46024444750204774;0;0;0;0;0;0;8,160008702077468;0;0;0;0,1;0;0;0;0;4,083044190943476;0;0,6811131029174028;3,44019590163934;2,7238176681305823;
4560;3.04:00:00;0;0;0;0;0;0;0;0,3708463340423904;1,1411781606996554;0,46630607196140433;0;0;0,460267269166164;0;0;0;0;0;0;8,160127675035358;0;0;0;0,1;0;0;0;0;4,083055256863167;0;0,6811166955012864;3,44019590163934;2,724158089810661;
4561;3.04:01:00;0;0;0;0;0;0;0;0,370871336980121;1,1411971393761255;0,4663194408849125;0;0;0,4602887575282364;0;0;0;0;0;0;8,160786582830406;0;0;0;0,1;0;0;0;0;4,0833732645343925;0;0,6811200397362269;3,44019590163934;2,724247532094535;
4562;3.04:02:00;0;0;0;0;0;0;0;0,37089037092277055;1,1412060519252978;0,4663274756237075;0;0;0,46029355674403044;0;0;0;0;0;0;8,160796265535872;0;0;0;0,1;0;0;0;0;4,083419165590567;0;0,6811216387296465;3,44019590163934;2,7243283949662462;
4563;3.04:03:00;0;0;0;0;0;0;0;0,37093238176106563;1,1412997972920076;0,4663369258527613;0;0;0,4602946783676373;0;0;0;0;0;0;8,16080072211259;0;0;0;0,1;0;0;0;0;4,083429047450721;0;0,6811432300675633;3,44019590163934;2,7245800664207724;
4564;3.04:04:00;0;0;0;0;0;0;0;0,37098340198120133;1,1413038320235118;0,4663648573860068;0;0;0,46030156347467827;0;0;0;0;0;0;8,160977525041348;0;0;0;0,1;0;0;0;0;4,083507301715472;0;0,681143973562387;3,44019590163934;2,7249054568955513;
4565;3.04:05:00;0;0;0;0;0;0;0;0,3709898042394252;1,1413379545946938;0,46639317554301696;0;0;0,46030793862970654;0;0;0;0;0;0;8,162525212274062;0;0;0;0,1;0;0;0;0;4,083525007846734;0;0,6811477979172379;3,44019590163934;2,7249108552426184;
4566;3.04:06:00;0;0;0;0;0;0;0;0,37100938220461693;1,141347152748859;0,46640854884375205;0;0;0,4603415663571626;0;0;0;0;0;0;8,162698255743713;0;0;0;0,1;0;0;0;0;4,0835911422830105;0;0,6811714918884026;3,44019590163934;2,7250542329144265;
4567;3.04:07:00;0;0;0;0;0;0;0;0,37101659942716164;1,1413514850344433;0,4664124794690806;0;0;0,46034803152798387;0;0;0;0;0;0;8,162968708300635;0;0;0;0,1;0;0;0;0;4,083774398022933;0;0,6811835642040226;3,44019590163934;2,725153418994994;
4568;3.04:08:00;0;0;0;0;0;0;0;0,3710204877083171;1,1414112478943081;0,46641911567476174;0;0;0,4603866972917613;0;0;0;0;0;0;8,1631906584802;0;0;0;0,1;0;0;0;0;4,083972610807538;0;0,681184123849277;3,44019590163934;2,725190465004432;
4569;3.04:09:00;0;0;0;0;0;0;0;0,3710397331984083;1,1414542768143332;0,4664370507609079;0;0;0,4603989295408573;0;0;0;0;0;0;8,163315081326063;0;0;0;0,1;0;0;0;0;4,084081860864148;0;0,6811979166570323;3,44019590163934;2,725421140998734;
4570;3.04:10:00;0;0;0;0;0;0;0;0,3710569581491483;1,1414755382025286;0,4664725534638112;0;0;0,4604251639898934;0;0;0;0;0;0;8,16331725541492;0;0;0;0,1;0;0;0;0;4,084122795069414;0;0,6812224458313731;3,44019590163934;2,7255082293070876;
4571;3.04:11:00;0;0;0;0;0;0;0;0,3711333629294906;1,1414803755101615;0,4664799467287335;0;0;0,4604294787237299;0;0;0;0;0;0;8,163521162945948;0;0;0;0,1;0;0;0;0;4,0845049845532895;0;0,6812367084748323;3,44019590163934;2,7255359407488147;
4572;3.04:12:00;0;0;0;0;0;0;0;0,37118049108970064;1,1415023138864533;0,4664893368616997;0;0;0,46045704099568896;0;0;0;0;0;0;8,163644042808293;0;0;0;0,1;0;0;0;0;4,084572758181533;0;0,6812381297960127;3,44019590163934;2,72554834860297;
4573;3.04:13:00;0;0;0;0;0;0;0;0,3712070575524906;1,1415088074365194;0,46650882986379866;0;0;0,46046243424669725;0;0;0;0;0;0;8,163691655313455;0;0;0;0,1;0;0;0;0;4,0847953559101775;0;0,6813563224055056;3,44019590163934;2,725599406899168;
4574;3.04:14:00;0;0;0;0;0;0;0;0,3712087716846088;1,1415716388337174;0,46653122613363474;0;0;0,46047980373526054;0;0;0;0;0;0;8,164165586388718;0;0;0;0,1;0;0;0;0;4,08482503912791;0;0,681368037330042;3,44019590163934;2,725682478913684;
4575;3.04:15:00;0;0;0;0;0;0;0;0,37125472561251016;1,1416409203009033;0,46653179558153024;0;0;0,4604924828897909;0;0;0;0;0;0;8,164165785939286;0;0;0;0,1;0;0;0;0;4,084883885901597;0;0,6814264040570696;3,44019590163934;2,7256980520384966;
4576;3.04:16:00;0;0;0;0;0;0;0;0,3712676522488538;1,1416840816493505;0,46654775431418927;0;0;0,4604945993134072;0;0;0;0;0;0;8,164464969067682;0;0;0;0,1;0;0;0;0;4,08503087768221;0;0,6814702820657955;3,44019590163934;2,725736212752271;
4577;3.04:17:00;0;0;0;0;0;0;0;0,3712695970287941;1,1417236307808718;0,4665594507526571;0;0;0,4605052725934901;0;0;0;0;0;0;8,164740297186684;0;0;0;0,1;0;0;0;0;4,085049044075719;0;0,6814770166015061;3,44019590163934;2,7257396194257377;
4578;3.04:18:00;0;0;0;0;0;0;0;0,3712779391092105;1,141774117449974;0,4665701203620259;0;0;0,46052155683314533;0;0;0;0;0;0;8,165158196617854;0;0;0;0,1;0;0;0;0;4,085095464286231;0;0,681500119361345;3,44019590163934;2,7258157788693924;
4579;3.04:19:00;0;0;0;0;0;0;0;0,3712834327635389;1,1417941809279706;0,46659109522839975;0;0;0,4605241860745037;0;0;0;0;0;0;8,165297914215591;0;0;0;0,1;0;0;0;0;4,08511011052068;0;0,6815083306548883;3,44019590163934;2,725848783314324;
4580;3.04:20:00;0;0;0;0;0;0;0;0,37129730091590996;1,1418018746993297;0,4665951571543498;0;0;0,4605519845175049;0;0;0;0;0;0;8,165301553339097;0;0;0;0,1;0;0;0;0;4,085442012004792;0;0,6815114550373726;3,44019590163934;2,7258726773334874;
4581;3.04:21:00;0;0;0;0;0;0;0;0,3713107525559933;1,1418241129737985;0,4666064321804999;0;0;0,4605805435019063;0;0;0;0;0;0;8,165700415414088;0;0;0;0,1;0;0;0;0;4,085681855576248;0;0,6815210964093034;3,44019590163934;2,7259770419169285;
4582;3.04:22:00;0;0;0;0;0;0;0;0,371313702791939;1,1418514309750796;0,4666280818910998;0;0;0,4605845007501868;0;0;0;0;0;0;8,16580785145698;0;0;0;0,1;0;0;0;0;4,085698380765445;0;0,6815342620604135;3,44019590163934;2,725987959453109;
4583;3.04:23:00;0;0;0;0;0;0;0;0,3713273535805482;1,1418838828416213;0,4666339524034969;0;0;0,46059678005088056;0;0;0;0;0;0;8,166337820542877;0;0;0;0,1;0;0;0;0;4,085735181226076;0;0,6815451727748216;3,44019590163934;2,726022152922662;
4584;3.04:24:00;0;0;0;0;0;0;0;0,3713412556767202;1,1419219693791676;0,46664274572269193;0;0;0,46060666507013903;0;0;0;0;0;0;8,166586521135423;0;0;0;0,1;0;0;0;0;4,085747479738667;0;0,6815789501575047;3,44019590163934;2,726034851750689;
4585;3.04:25:00;0;0;0;0;0;0;0;0,3713442342387136;1,141978235962339;0,4666445776185003;0;0;0,4606073057292262;0;0;0;0;0;0;8,166767550362774;0;0;0;0,1;0;0;0;0;4,085835228541169;0;0,681603772932866;3,44019590163934;2,726058607685376;
4586;3.04:26:00;0;0;0;0;0;0;0;0,37141544960253314;1,1420521409698605;0,46665151578628394;0;0;0,4606468387245603;0;0;0;0;0;0;8,16685905179747;0;0;0;0,1;0;0;0;0;4,08585604938552;0;0,6816342204529037;3,44019590163934;2,7262076948068557;
4587;3.04:27:00;0;0;0;0;0;0;0;0,37141913096011125;1,1420661941414338;0,4666519248060441;0;0;0,4606566758985529;0;0;0;0;0;0;8,166976012559246;0;0;0;0,1;0;0;0;0;4,0858706722971565;0;0,6816673123001439;3,44019590163934;2,7262260999979167;
4588;3.04:28:00;0;0;0;0;0;0;0;0,37143443373509993;1,1420899735765866;0,46667589892750794;0;0;0,46067704028115297;0;0;0;0;0;0;8,16789185107077;0;0;0;0,1;0;0;0;0;4,085987646923169;0;0,6816790707856034;3,44019590163934;2,7262955036286916;
4589;3.04:29:00;0;0;0;0;0;0;0;0,3714814832941884;1,1420931802100485;0,4666843070456448;0;0;0,4607601557803098;0;0;0;0;0;0;8,168529457938021;0;0;0;0,1;0;0;0;0;4,086206706560613;0;0,6816996533445722;3,44019590163934;2,726324389968918;
4590;3.04:30:00;0;0;0;0;0;0;0;0,3714888038740424;1,142117366401666;0,46670079589108215;0;0;0,46083337313447037;0;0;0;0;0;0;8,168798791980379;0;0;0;0,1;0;0;0;0;4,086318610535156;0;0,681717408257193;3,44019590163934;2,7263962821033916;
4591;3.04:31:00;0;0;0;0;0;0;0;0,37151324816464415;1,1421562022696905;0,4667397810272976;0;0;0,46090871001334655;0;0;0;0;0;0;8,169173245653726;0;0;0;0,1;0;0;0;0;4,086387019436475;0;0,6817298867606199;3,44019590163934;2,726438835120993;
4592;3.04:32:00;0;0;0;0;0;0;0;0,3715278351558701;1,142158716068291;0,4667541851383093;0;0;0,46091379435351376;0;0;0;0;0;0;8,16928068913311;0;0;0;0,1;0;0;0;0;4,086783973423734;0;0,6817404555173978;3,44019590163934;2,7264619444553997;
4593;3.04:33:00;0;0;0;0;0;0;0;0,3715312069430361;1,1421665684007578;0,46676717878357005;0;0;0,4609629675155179;0;0;0;0;0;0;8,169416094490167;0;0;0;0,1;0;0;0;0;4,087086169184717;0;0,6817577144444135;3,44019590163934;2,7265184127629185;
4594;3.04:34:00;0;0;0;0;0;0;0;0,37154237962795394;1,1422478119920305;0,46677859208410033;0;0;0,46098870037138123;0;0;0;0;0;0;8,169499957459575;0;0;0;0,1;0;0;0;0;4,087156428164396;0;0,6817651757960054;3,44019590163934;2,7266161619497153;
4595;3.04:35:00;0;0;0;0;0;0;0;0,37154802313709195;1,1423269686535977;0,4667853378949163;0;0;0,46102005932555573;0;0;0;0;0;0;8,169765647137154;0;0;0;0,1;0;0;0;0;4,087173438570833;0;0,681784532659933;3,44019590163934;2,726736227422813;
4596;3.04:36:00;0;0;0;0;0;0;0;0,371555016352207;1,1423306316099737;0,4668059846924661;0;0;0,461020918051603;0;0;0;0;0;0;8,170432550733748;0;0;0;0,1;0;0;0;0;4,087495480728942;0;0,6818120346283143;3,44019590163934;2,7268058818104186;
4597;3.04:37:00;0;0;0;0;0;0;0;0,37156834927019794;1,1423429429867538;0,4668087277455129;0;0;0,4610334564616091;0;0;0;0;0;0;8,1706896667957;0;0;0;0,1;0;0;0;0;4,087618185170712;0;0,6818323945761566;3,44019590163934;2,7269494222382495;
4598;3.04:38:00;0;0;0;0;0;0;0;0,3715844284588067;1,1423494627427804;0,46686311252944895;0;0;0,4610355006749073;0;0;0;0;0;0;8,171834891671663;0;0;0;0,1;0;0;0;0;4,087627576904646;0;0,6818834346942606;3,44019590163934;2,7269927688948488;
4599;3.04:39:00;0;0;0;0;0;0;0;0,371590949404739;1,1423932271058796;0,4668728345392184;0;0;0,46105220743445824;0;0;0;0;0;0;8,171943859598533;0;0;0;0,1;0;0;0;0;4,087681178414475;0;0,6818857122276124;3,44019590163934;2,7270104904973134;
4600;3.04:40:00;0;0;0;0;0;0;0;0,3715973767397072;1,1424576342288426;0,4669248559344463;0;0;0,4610593706851414;0;0;0;0;0;0;8,172671864743426;0;0;0;0,1;0;0;0;0;4,087784793959607;0;0,6818866503221249;3,44019590163934;2,7270488182846973;
4601;3.04:41:00;0;0;0;0;0;0;0;0,37160254004650184;1,1424835763263121;0,46697002539166643;0;0;0,46106468898000075;0;0;0;0;0;0;8,172684367027786;0;0;0;0,1;0;0;0;0;4,088134321160061;0;0,6818902010302736;3,44019590163934;2,7271278514729063;
4602;3.04:42:00;0;0;0;0;0;0;0;0,3716144434824895;1,142485209008234;0,46698458979110413;0;0;0,4611365224906479;0;0;0;0;0;0;8,172761300074422;0;0;0;0,1;0;0;0;0;4,088797761999064;0;0,6819141032906625;3,44019590163934;2,727144866681509;
4603;3.04:43:00;0;0;0;0;0;0;0;0,3716236189991348;1,1425008484991492;0,46698687119465726;0;0;0,4611609097067509;0;0;0;0;0;0;8,172764265755719;0;0;0;0,1;0;0;0;0;4,088857947019148;0;0,6819174326633161;3,44019590163934;2,7273465249466065;
4604;3.04:44:00;0;0;0;0;0;0;0;0,3716490132905122;1,1425316069270088;0,46699568816259435;0;0;0,46116344031401546;0;0;0;0;0;0;8,172885285949665;0;0;0;0,1;0;0;0;0;4,088882378691677;0;0,6819512524187344;3,44019590163934;2,7274172394040703;
4605;3.04:45:00;0;0;0;0;0;0;0;0,3716641161580512;1,1425818284128606;0,46700371413372;0;0;0,4611726180341959;0;0;0;0;0;0;8,173381413440156;0;0;0;0,1;0;0;0;0;4,088994090881481;0;0,6819766074966706;3,44019590163934;2,727486005393537;
4606;3.04:46:00;0;0;0;0;0;0;0;0,37169130353754615;1,1426095730969745;0,4670040555082433;0;0;0,4611751373634746;0;0;0;0;0;0;8,17345184965449;0;0;0;0,1;0;0;0;0;4,089166847344817;0;0,681983549417269;3,44019590163934;2,727486960895679;
4607;3.04:47:00;0;0;0;0;0;0;0;0,3716928404462599;1,1426975619514668;0,46700592841076105;0;0;0,46118565744776485;0;0;0;0;0;0;8,173676384627012;0;0;0;0,1;0;0;0;0;4,089194325069335;0;0,6819951403308518;3,44019590163934;2,727565605895925;
4608;3.04:48:00;0;0;0;0;0;0;0;0,37171103830613317;1,1427161768516723;0,4670061229006081;0;0;0,4612126443783712;0;0;0;0;0;0;8,174561095188809;0;0;0;0,1;0;0;0;0;4,089198499459429;0;0,6820256379709194;3,44019590163934;2,7277316167194847;
4609;3.04:49:00;0;0;0;0;0;0;0;0,3717161327785541;1,14271717216622;0,4671177270273228;0;0;0,46123713463720484;0;0;0;0;0;0;8,174837347796604;0;0;0;0,1;0;0;0;0;4,089211406388612;0;0,6820340525650189;3,44019590163934;2,727774756291901;
4610;3.04:50:00;0;0;0;0;0;0;0;0,37173956778086936;1,142732797727177;0,46711777010784167;0;0;0,46124403454875956;0;0;0;0;0;0;8,17493380909914;0;0;0;0,1;0;0;0;0;4,089298415173324;0;0,6820514414486728;3,44019590163934;2,7279778349827226;
4611;3.04:51:00;0;0;0;0;0;0;0;0,37175190597543445;1,1429113158058986;0,46712084685217137;0;0;0,4612567407521422;0;0;0;0;0;0;8,175119756058487;0;0;0;0,1;0;0;0;0;4,08933931485998;0;0,6820573004223244;3,44019590163934;2,7280404067414743;
4612;3.04:52:00;0;0;0;0;0;0;0;0,37175837616795676;1,1429620749982916;0,46712178009793104;0;0;0,46127245047834936;0;0;0;0;0;0;8,175296058643621;0;0;0;0,1;0;0;0;0;4,089408101699364;0;0,6820653766968037;3,44019590163934;2,7280588626193136;
4613;3.04:53:00;0;0;0;0;0;0;0;0,371798064135224;1,1429869142128657;0,46712205228794884;0;0;0,46127739458501343;0;0;0;0;0;0;8,175954455346004;0;0;0;0,1;0;0;0;0;4,089687315177873;0;0,6821131969083082;3,44019590163934;2,7283365445548244;
4614;3.04:54:00;0;0;0;0;0;0;0;0,3718118007950138;1,1429943131171751;0,467124130202373;0;0;0,4613215979348726;0;0;0;0;0;0;8,176341700280059;0;0;0;0,1;0;0;0;0;4,089953763797987;0;0,6821441878868758;3,44019590163934;2,7284393662030415;
4615;3.04:55:00;0;0;0;0;0;0;0;0,3718155857743117;1,143056778113613;0,4671404571283521;0;0;0,4613458196502087;0;0;0;0;0;0;8,176403425793133;0;0;0;0,1;0;0;0;0;4,090089431756772;0;0,682145053386595;3,44019590163934;2,7286236711065373;
4616;3.04:56:00;0;0;0;0;0;0;0;0,3718174666045659;1,1431190469880748;0,46715753016958944;0;0;0,4613626967137514;0;0;0;0;0;0;8,177172623840146;0;0;0;0,1;0;0;0;0;4,090320473783468;0;0,6821605239402593;3,44019590163934;2,728748099772829;
4617;3.04:57:00;0;0;0;0;0;0;0;0,3718453421224388;1,143130692274304;0,4671771099384126;0;0;0,46137880309267393;0;0;0;0;0;0;8,177481306399526;0;0;0;0,1;0;0;0;0;4,090355519230452;0;0,682165662446118;3,44019590163934;2,728861635308118;
4618;3.04:58:00;0;0;0;0;0;0;0;0,37185207506014284;1,1431345653902747;0,4672211343989617;0;0;0,46138354661243086;0;0;0;0;0;0;8,177494014361802;0;0;0;0,1;0;0;0;0;4,090397440388028;0;0,6821747322766225;3,44019590163934;2,7290026982279496;
4619;3.04:59:00;0;0;0;0;0;0;0;0,37188613085256234;1,143168803141493;0,46723290203223505;0;0;0,46138504701316113;0;0;0;0;0;0;8,177523736902518;0;0;0;0,1;0;0;0;0;4,090530776993291;0;0,6822292930260254;3,44019590163934;2,729036122436493;
4620;3.05:00:00;0;0;0;0;0;0;0;0,3718893228057597;1,1431913879602698;0,46725962284122746;0;0;0,461400390107506;0;0;0;0;0;0;8,177560638437866;0;0;0;0,1;0;0;0;0;4,090539277129575;0;0,6822663409531831;3,44019590163934;2,7290480818907468;
4621;3.05:01:00;0;0;0;0;0;0;0;0,3719117367080135;1,1432060022504769;0,46728692449587594;0;0;0,4614049153947091;0;0;0;0;0;0;8,177714176617819;0;0;0;0,1;0;0;0;0;4,090544723849445;0;0,6822679644393329;3,44019590163934;2,7292383401754554;
4622;3.05:02:00;0;0;0;0;0;0;0;0,3719408470985801;1,1432952173284268;0,46731893570238026;0;0;0,46141466999317476;0;0;0;0;0;0;8,177970887870819;0;0;0;0,1;0;0;0;0;4,090698729057996;0;0,6823403705820836;3,44019590163934;2,7292553003077984;
4623;3.05:03:00;0;0;0;0;0;0;0;0,3719481281513488;1,143376226293568;0,4673197062629518;0;0;0,4614639530134152;0;0;0;0;0;0;8,17820148350345;0;0;0;0,1;0;0;0;0;4,09080259208395;0;0,6823683760427328;3,44019590163934;2,729308596488252;
4624;3.05:04:00;0;0;0;0;0;0;0;0,37196318114307503;1,1434162503676695;0,46734260253613913;0;0;0,46148089533380854;0;0;0;0;0;0;8,178353674092927;0;0;0;0,1;0;0;0;0;4,090885592288594;0;0,6823934196217111;3,44019590163934;2,7294211301388724;
4625;3.05:05:00;0;0;0;0;0;0;0;0,37196886803634843;1,143495498012602;0,4673960118887218;0;0;0,4615020369101386;0;0;0;0;0;0;8,178773758937806;0;0;0;0,1;0;0;0;0;4,09094902189806;0;0,6824222370141673;3,44019590163934;2,729428757099497;
4626;3.05:06:00;0;0;0;0;0;0;0;0,37196942106508346;1,1435574693879202;0,46739628007973466;0;0;0,4615061744264314;0;0;0;0;0;0;8,179572811657467;0;0;0;0,1;0;0;0;0;4,091064030504254;0;0,6824287535393636;3,44019590163934;2,7294992901440183;
4627;3.05:07:00;0;0;0;0;0;0;0;0,37199272806998057;1,1437347258546713;0,46741215415368315;0;0;0,4615158198821313;0;0;0;0;0;0;8,17989411971812;0;0;0;0,1;0;0;0;0;4,091105292508822;0;0,6824411979230994;3,44019590163934;2,7295194498035755;
4628;3.05:08:00;0;0;0;0;0;0;0;0,3719984614393593;1,1439504126200892;0,46741937891558105;0;0;0,4615180002116908;0;0;0;0;0;0;8,180039947109016;0;0;0;0,1;0;0;0;0;4,09118400742809;0;0,6824507196568473;3,44019590163934;2,7295486622391616;
4629;3.05:09:00;0;0;0;0;0;0;0;0,37201617625992556;1,1439916581004173;0,46744390103557837;0;0;0,4615570636179116;0;0;0;0;0;0;8,180074131117387;0;0;0;0,1;0;0;0;0;4,091231215636179;0;0,6825284384828608;3,44019590163934;2,729666138291266;
4630;3.05:10:00;0;0;0;0;0;0;0;0,3720265943513862;1,1439968684339357;0,4674481570959079;0;0;0,4615686398876852;0;0;0;0;0;0;8,180129742771808;0;0;0;0,1;0;0;0;0;4,091417971574027;0;0,6826136136861916;3,44019590163934;2,729677145820175;
4631;3.05:11:00;0;0;0;0;0;0;0;0,3720409248128394;1,1440548565857824;0,4674648135537147;0;0;0,46157874994053905;0;0;0;0;0;0;8,180639510767172;0;0;0;0,1;0;0;0;0;4,091464928669648;0;0,6826280008236723;3,44019590163934;2,7301122313546466;
4632;3.05:12:00;0;0;0;0;0;0;0;0,3720425202118511;1,1440799701074964;0,4674658589289078;0;0;0,4615803507955874;0;0;0;0;0;0;8,18079555936091;0;0;0;0,1;0;0;0;0;4,091504723669814;0;0,6826504357496328;3,44019590163934;2,730139815452636;
4633;3.05:13:00;0;0;0;0;0;0;0;0,3720469405147697;1,144103842681151;0,4674845177362296;0;0;0,4615843467339598;0;0;0;0;0;0;8,181231584467982;0;0;0;0,1;0;0;0;0;4,091611120919155;0;0,6826707136797905;3,44019590163934;2,730140579318463;
4634;3.05:14:00;0;0;0;0;0;0;0;0,3720734867853334;1,144164325322555;0,4675170782659886;0;0;0,46159180620363083;0;0;0;0;0;0;8,181398504844816;0;0;0;0,1;0;0;0;0;4,0916828913823355;0;0,68267100182711;3,44019590163934;2,730318469968572;
4635;3.05:15:00;0;0;0;0;0;0;0;0,3720810523833749;1,1441739528244106;0,46756407228623126;0;0;0,46160427936773596;0;0;0;0;0;0;8,181460521154753;0;0;0;0,1;0;0;0;0;4,091754256893931;0;0,6826845817762359;3,44019590163934;2,73032598848701;
4636;3.05:16:00;0;0;0;0;0;0;0;0,37213192276748197;1,1442593316630345;0,46756738213897014;0;0;0,46163394975536537;0;0;0;0;0;0;8,181961379132115;0;0;0;0,1;0;0;0;0;4,091884948739056;0;0,6827554599752454;3,44019590163934;2,7303824335271543;
4637;3.05:17:00;0;0;0;0;0;0;0;0,37214123350950296;1,1442723390938696;0,46762375791562444;0;0;0,4616358872142855;0;0;0;0;0;0;8,182147652439983;0;0;0;0,1;0;0;0;0;4,091937416662253;0;0,6827562186278645;3,44019590163934;2,730428309662493;
4638;3.05:18:00;0;0;0;0;0;0;0;0,3721424648939058;1,1442987272881182;0,46768861007678914;0;0;0,4616413684530741;0;0;0;0;0;0;8,18232882973416;0;0;0;0,1;0;0;0;0;4,0919798369060745;0;0,6827622161348017;3,44019590163934;2,7304424217315075;
4639;3.05:19:00;0;0;0;0;0;0;0;0,372142607740887;1,1443239134672138;0,46771280136576654;0;0;0,46167026120984095;0;0;0;0;0;0;8,182913467712039;0;0;0;0,1;0;0;0;0;4,09223658112032;0;0,6827651289845592;3,44019590163934;2,730533903329866;
4640;3.05:20:00;0;0;0;0;0;0;0;0,3721642078331191;1,1443600606340112;0,4677290038180354;0;0;0,46174838618265024;0;0;0;0;0;0;8,183110236411713;0;0;0;0,1;0;0;0;0;4,092371601240909;0;0,6828047186950994;3,44019590163934;2,730553926349827;
4641;3.05:21:00;0;0;0;0;0;0;0;0,3721666930260627;1,1443917277161297;0,4677407048880518;0;0;0,46178157737246;0;0;0;0;0;0;8,183226813562012;0;0;0;0,1;0;0;0;0;4,092705019547431;0;0,6828089579584552;3,44019590163934;2,730577948360492;
4642;3.05:22:00;0;0;0;0;0;0;0;0,37216814482502053;1,1443945290009698;0,4677537182848153;0;0;0,4617963623817746;0;0;0;0;0;0;8,183448841991721;0;0;0;0,1;0;0;0;0;4,092765709918244;0;0,6829706707200529;3,44019590163934;2,730703955924636;
4643;3.05:23:00;0;0;0;0;0;0;0;0,37217190891623636;1,1445191467840061;0,4677627471681499;0;0;0,4618001293359362;0;0;0;0;0;0;8,18383888904753;0;0;0;0,1;0;0;0;0;4,093079481889178;0;0,6830343820732483;3,44019590163934;2,7307486805605263;
4644;3.05:24:00;0;0;0;0;0;0;0;0,3721897815580557;1,144523904695659;0,4677901846574755;0;0;0,46184600701147327;0;0;0;0;0;0;8,183916401808785;0;0;0;0,1;0;0;0;0;4,09311820324045;0;0,6830497883682323;3,44019590163934;2,7308201576351503;
4645;3.05:25:00;0;0;0;0;0;0;0;0,3721907282797955;1,1445581941344387;0,46783635673768786;0;0;0,46186135174037213;0;0;0;0;0;0;8,184151612289362;0;0;0;0,1;0;0;0;0;4,093273174935063;0;0,683055531303477;3,44019590163934;2,730914591560001;
4646;3.05:26:00;0;0;0;0;0;0;0;0,3722050090450416;1,1446065121091682;0,46783964248568327;0;0;0,46188198325777613;0;0;0;0;0;0;8,184262276983397;0;0;0;0,1;0;0;0;0;4,093375930419386;0;0,6830663038650617;3,44064213114754;2,7311313424059636;
4647;3.05:27:00;0;0;0;0;0;0;0;0,3722143156150004;1,144611218862035;0,46789185215721213;0;0;0,4619655182083249;0;0;0;0;0;0;8,184827833815751;0;0;0;0,1;0;0;0;0;4,09354653719553;0;0,6831298994521403;3,44064213114754;2,731158008657259;
4648;3.05:28:00;0;0;0;0;0;0;0;0,3722312569308753;1,1446201179817537;0,46795238631593933;0;0;0,46200731341242995;0;0;0;0;0;0;8,184954375573763;0;0;0;0,1;0;0;0;0;4,093564203037011;0;0,6831508933388843;3,44064213114754;2,731274522212856;
4649;3.05:29:00;0;0;0;0;0;0;0;0,37223399157746867;1,1448104110274127;0,4679577787400215;0;0;0,4620100592729315;0;0;0;0;0;0;8,184985638113524;0;0;0;0,1;0;0;0;0;4,0937920261917;0;0,6831659203117976;3,44064213114754;2,731344556226449;
