Reactive.Time;Time span;Living Room Light (100W) [var];Kitchen Light (100W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (200W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Nespresso Coffee Machine, Single Cup [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Christopeit Treadmill TM 2 Pro [var];Laptop Sony Vaio SVE151G11M [var];Lawn Mower / Sabo 32-EL [var];Hifi System / Sharp XL-HF300PH [var];Electric Kettle / Petra WK288 1.5L [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Microsoft Xbox 360 [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Dishwasher NEFF SD6P1F (2011) [var];Dryer / Miele T 8626 WP [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];Hair Dryer Braun Silencio 1250 [var];Siemens Kl 20 LA 65 (A+) [var];Router O2 Box 6431 [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];
2856;1.23:36:00;0;0;0;0;0;0;0;0,43415419163653196;0;0;0;0;0,5152918150650422;0,3993997974364924;0;0;0,1;0;0,959284656370907;0;0;0,34727946454846303;0,01;0,43321776921431787;0;1,1390699631694696;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2857;1.23:37:00;0;0;0;0;0;0;0;0,4341585635591936;0;0;0;0;0,5152950617759053;0,39940351841052674;0;0;0,1;0;0,9592881551608222;0;0;0,3472946338119235;0,01;0,4332301001401416;0;1,139096603583668;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2858;1.23:38:00;0;0;0;0;0;0;0;0,43418160548386414;0;0;0;0;0,5153297563385655;0,39941895055275767;0;0;0,1;0;0,9593514750879797;0;0;0,34729918513657293;0,01;0,4332344568913767;0;1,1390966459522787;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2859;1.23:39:00;0;0;0;0;0;0;0;0,43419309374641263;0;0;0;0;0,5153301103481136;0,3994310981248708;0;0;0,1;0;0,9593983386563214;0;0;0,34730052839038766;0,01;0,43324289914558095;0;1,139114409280776;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2860;1.23:40:00;0;0;0;0;0;0;0;0,4342218788596355;0;0;0;0;0,5153360482044659;0,3994313497949713;0;0;0,1;0;0,959408335121399;0;0;0,3473008016878793;0,01;0,4332633545047055;0;1,1392058990618594;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2861;1.23:41:00;0;0;0;0;0;0;0;0,43423741104528873;0;0;0;0;0,5153371096700342;0,3995196438393737;0;0;0,1;0;0,9594370231399435;0;0;0,34730369823309276;0,01;0,4332634783051861;0;1,139234666846421;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2862;1.23:42:00;0;0;0;0;0;0;0;0,43424403798000016;0;0;0;0;0,5154644467834252;0,39956652113794844;0;0;0,1;0;0,9594616146650771;0;0;0,3473120098514711;0,01;0,4332692692624025;0;1,1392458015742348;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2863;1.23:43:00;0;0;0;0;0;0;0;0,43426463509123886;0;0;0;0;0,5155090482450988;0,3995750447774973;0;0;0,1;0;0,9594871143559415;0;0;0,3473659020120804;0,01;0,4332888627290071;0;1,1393827035970572;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2864;1.23:44:00;0;0;0;0;0;0;0;0,43438329316645347;0;0;0;0;0,5155266658991348;0,3995860327175015;0;0;0,1;0;0,959522689460993;0;0;0,34737668949238937;0,01;0,43329338281268986;0;1,1394210041616908;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2865;1.23:45:00;0;0;0;0;0;0;0;0,4343937306059338;0;0;0;0;0,5156111958234785;0,39958624234061213;0;0;0,1;0;0,9595403982658609;0;0;0,34737724650512364;0,01;0,4332943682861002;0;1,139641431083917;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2866;1.23:46:00;0;0;0;0;0;0;0;0,4344115379480588;0;0;0;0;0,5156336579602754;0,39958950072398197;0;0;0,1;0;0,9595486284100654;0;0;0,3474002113733354;0,01;0,4332974268051142;0;1,1397171767243581;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2867;1.23:47:00;0;0;0;0;0;0;0;0,4344172078411906;0;0;0;0;0,5157086109705307;0,3996103774500199;0;0;0,1;0;0,9595933675276543;0;0;0,34741595066518;0,01;0,43330123385966735;0;1,1397342552649676;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2868;1.23:48:00;0;0;0;0;0;0;0;0,4344856556477133;0;0;0;0;0,5157487837588559;0,39962867478831104;0;0;0,1;0;0,959593533157616;0;0;0,34741995917469237;0,01;0,43332923679888274;0;1,1397918162321206;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2869;1.23:49:00;0;0;0;0;0;0;0;0,43451522699565104;0;0;0;0;0,515763640032747;0,399647846048556;0;0;0,1;0;0,959611961349842;0;0;0,3474223784915099;0,01;0,43333149247402325;0;1,1399483035723426;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2870;1.23:50:00;0;0;0;0;0;0;0;0,4345391868686718;0;0;0;0;0,515769755292322;0,39965113497278415;0;0;0,1;0;0,9597412416418823;0;0;0,3474251186807026;0,01;0,43333358703932895;0;1,1400239815460282;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2871;1.23:51:00;0;0;0;0;0;0;0;0,4345436039137351;0;0;0;0;0,5157897602433841;0,3996576683608358;0;0;0,1;0;0,9597425240309555;0;0;0,34744566263796295;0,01;0,4333854434528843;0;1,1400758911558417;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2872;1.23:52:00;0;0;0;0;0;0;0;0,4345518538694724;0;0;0;0;0,5157963668331929;0,39966299791943705;0;0;0,1;0;0,9598374300674772;0;0;0,34747595014778;0,01;0,4333982829910462;0;1,140093253796329;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2873;1.23:53:00;0;0;0;0;0;0;0;0,43456009178758254;0;0;0;0;0,5158005355086102;0,3996760603885997;0;0;0,1;0;0,9598706449555773;0;0;0,3474762625111877;0,01;0,4334011405837274;0;1,140205881439152;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2874;1.23:54:00;0;0;0;0;0;0;0;0,4346014721528277;0;0;0;0;0,5158127467854572;0,39968473445109004;0;0;0,1;0;0,9599157062312178;0;0;0,34747962714863506;0,01;0,43340964508366764;0;1,140243566775954;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2875;1.23:55:00;0;0;0;0;0;0;0;0,43460613994294517;0;0;0;0;0,5158231687510358;0,39969295743258343;0;0;0,1;0;0,9600807000009913;0;0;0,34748968190214996;0,01;0,4334302007496239;0;1,1402524676406318;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2876;1.23:56:00;0;0;0;0;0;0;0;0,4346570786920544;0;0;0;0;0,5158308169215109;0,39971204177253195;0;0;0,1;0;0,960126551017522;0;0;0,3474976021593865;0,01;0,4334515315832869;0;1,1402771998856547;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2877;1.23:57:00;0;0;0;0;0;0;0;0,4346726136899383;0;0;0;0;0,5158459272571053;0,39971482213617726;0;0;0,1;0;0,9601270801970687;0;0;0,3475059286995203;0,01;0,43345243308707265;0;1,140295978456664;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2878;1.23:58:00;0;0;0;0;0;0;0;0,4346981776285275;0;0;0;0;0,5158636148654616;0,39972343957478074;0;0;0,1;0;0,9601302702449265;0;0;0,34752893655404155;0,01;0,433454667701282;0;1,140321413026136;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2879;1.23:59:00;0;0;0;0;0;0;0;0,43470226137168294;0;0;0;0;0,5158647179622776;0,39973193023843395;0;0;0,1;0;0,9601520883893229;0;0;0,3475327693916632;0,01;0,4334616755706627;0;1,1403888961257924;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2880;2.00:00:00;0;0;0;0;0;0;0;0,43473859563676437;0;0;0;0;0,5158764267532696;0,3997659033833226;0;0;0,1;0;0,9601553188606757;0;0;0,347547539681792;0,01;0,4334643982233024;0;1,1403970491811843;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2881;2.00:01:00;0;0;0;0;0;0;0;0,4347475456506546;0;0;0;0;0,5158818701278051;0,399799870081793;0;0;0,1;0;0,9601583972033201;0;0;0,3475528993531852;0,01;0,4334675933471285;0;1,1404165879678456;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2882;2.00:02:00;0;0;0;0;0;0;0;0,43482328000718057;0;0;0;0;0,5158830363459569;0,39981841544452107;0;0;0,1;0;0,9601602698803713;0;0;0,3475733435889407;0,01;0,43346857694624175;0;1,1404640206624526;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2883;2.00:03:00;0;0;0;0;0;0;0;0,4348548299078388;0;0;0;0;0,5159294157828782;0,39984157527642833;0;0;0,1;0;0,9602117228779673;0;0;0,34757792377323976;0,01;0,43347189665648267;0;1,1405895489195765;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2884;2.00:04:00;0;0;0;0;0;0;0;0,4348561859126478;0;0;0;0;0,5159375245688728;0,39987188513188415;0;0;0,1;0;0,9602177317665521;0;0;0,34758810486044095;0,01;0,433476862431684;0;1,140601751483781;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2885;2.00:05:00;0;0;0;0;0;0;0;0,4348857446891331;0;0;0;0;0,5159528934977026;0,39988495841158234;0;0;0,1;0;0,9602505438877528;0;0;0,34758821218494695;0,01;0,43350357874463136;0;1,14069872641508;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2886;2.00:06:00;0;0;0;0;0;0;0;0,43488832428377816;0;0;0;0;0,5159631142456053;0,3999125622495427;0;0;0,1;0;0,9602520857314971;0;0;0,3475902673610973;0,01;0,4335302792678964;0;1,1407258699726053;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2887;2.00:07:00;0;0;0;0;0;0;0;0,4348960927847625;0;0;0;0;0,5160527693434218;0,3999648882650693;0;0;0,1;0;0,9602926566839287;0;0;0,3476179375471704;0,01;0,43354064414395715;0;1,1407591034042852;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2888;2.00:08:00;0;0;0;0;0;0;0;0,4348968820083497;0;0;0;0;0,5160529964890681;0,39997515671903355;0;0;0,1;0;0,9604099912462359;0;0;0,3476213339360432;0,01;0,4335419091958745;0;1,1407659006674051;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2889;2.00:09:00;0;0;0;0;0;0;0;0,43495786890056226;0;0;0;0;0,5160668498127745;0,3999881622604585;0;0;0,1;0;0,9604184074359701;0;0;0,3476248061989062;0,01;0,43354283173020564;0;1,140826097041937;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2890;2.00:10:00;0;0;0;0;0;0;0;0,43496450108517853;0;0;0;0;0,5160754687971602;0,40001856278046655;0;0;0,1;0;0,9604189548309243;0;0;0,34764659589152275;0,01;0,433553895698568;0;1,140833816488702;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2891;2.00:11:00;0;0;0;0;0;0;0;0,43501289727747455;0;0;0;0;0,5160824103799425;0,4000355922607631;0;0;0,1;0;0,9604243515078111;0;0;0,34771171694331043;0,01;0,43357335272261405;0;1,1408642362484538;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2892;2.00:12:00;0;0;0;0;0;0;0;0,43501982750903184;0;0;0;0;0,5161492662886744;0,400077239871214;0;0;0,1;0;0,9604323268522201;0;0;0,347725647917164;0,01;0,43358113390340547;0;1,1408648216074826;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2893;2.00:13:00;0;0;0;0;0;0;0;0,43505898204732685;0;0;0;0;0,5161641258000169;0,4001016862597245;0;0;0,1;0;0,9605187871169086;0;0;0,3477286041825472;0,01;0,43358435070865115;0;1,1408742537836318;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2894;2.00:14:00;0;0;0;0;0;0;0;0,4351117799147972;0;0;0;0;0,5161685243567601;0,40011206426643753;0;0;0,1;0;0,9606192281485527;0;0;0,3477311648488502;0,01;0,43358592266318063;0;1,1409047634615803;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2895;2.00:15:00;0;0;0;0;0;0;0;0,43511610448280674;0;0;0;0;0,5161913177266911;0,40013013802644243;0;0;0,1;0;0,9606606231980074;0;0;0,3477339483571853;0,01;0,43359802628223215;0;1,1409571488571828;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2896;2.00:16:00;0;0;0;0;0;0;0;0,4351292741828489;0;0;0;0;0,5161986400097864;0,4001434711882252;0;0;0,1;0;0,9606873962040154;0;0;0,34774104631136626;0,01;0,4336024321131375;0;1,1409815186710273;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2897;2.00:17:00;0;0;0;0;0;0;0;0,4351381573553142;0;0;0;0;0,5162316407228218;0,4001456966545372;0;0;0,1;0;0,9607756308876593;0;0;0,34774712513878614;0,01;0,4336173411253374;0;1,1411011929319195;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2898;2.00:18:00;0;0;0;0;0;0;0;0,4351490774830061;0;0;0;0;0,5162791335004359;0,4001499765614546;0;0;0,1;0;0,9608085295004756;0;0;0,3477695795949542;0,01;0,43362139675003514;0;1,1411300849935844;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2899;2.00:19:00;0;0;0;0;0;0;0;0,43515117688420085;0;0;0;0;0,5162805968071906;0,4001503656865919;0;0;0,1;0;0,9608085515113161;0;0;0,34778354143295986;0,01;0,43363404028719393;0;1,1411378443256972;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2900;2.00:20:00;0;0;0;0;0;0;0;0,43515467150414183;0;0;0;0;0,5162812637107023;0,40015534774926464;0;0;0,1;0;0,9608114741277597;0;0;0,3477865569865118;0,01;0,4336371326239607;0;1,141157266957247;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,15274360655738;-4,1173793442623;
2901;2.00:21:00;0;0;0;0;0;0;0;0,43516518227581125;0;0;0;0;0,5162911841804557;0,40016865634130244;0;0;0,1;0;0,9608491572706473;0;0;0,34779064175221125;0,01;0,43365047709880045;0;1,1411599457274935;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,22693918032787;-4,1173793442623;
2902;2.00:22:00;0;0;0;0;0;0;0;0,4351820468639801;0;0;0;0;0,5163021953675327;0,40019157530313754;0;0;0,1;0;0,9608783277479477;0;0;0,34780776753488274;0,01;0,43366288656838076;0;1,1411628493189092;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,22693918032787;-4,1173793442623;
2903;2.00:23:00;0;0;0;0;0;0;0;0,43520071730953147;0;0;0;0;0,5163144550728964;0,4002352239293906;0;0;0,1;0;0,9608830221855151;0;0;0,3478155387795737;0,01;0,433667127482698;0;1,1412135834479935;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,22693918032787;-4,1173793442623;
2904;2.00:24:00;0;0;0;0;0;0;0;0,4352074363345744;0;0;0;0;0,5163258320365705;0,400250937777912;0;0;0,1;0;0,9609616734493611;0;0;0,34783992806342934;0,01;0,4336771192049984;0;1,141230719787988;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,22693918032787;-4,1173793442623;
2905;2.00:25:00;0;0;0;0;0;0;0;0,43521003119051366;0;0;0;0;0,5163317495003701;0,4002553671671735;0;0;0,1;0;0,9609637428350221;0;0;0,3478560633107279;0,01;0,433708611468023;0;1,1413610365705764;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,22693918032787;-4,1173793442623;
2906;2.00:26:00;0;0;0;0;0;0;0;0,43523882885207976;0;0;0;0;0,516345985738716;0,4002642822799092;0;0;0,1;0;0,9609972583108437;0;0;0,3478807086897336;0,01;0,4337152252673252;0;1,1413714839300448;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,22693918032787;-4,1173793442623;
2907;2.00:27:00;0;0;0;0;0;0;0;0,4352402913429329;0;0;0;0;0,5163522890962974;0,4002945469146714;0;0;0,1;0;0,9610310445428368;0;0;0,34789217148400503;0,01;0,4337343023886605;0;1,1413969890791045;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,22693918032787;-4,1173793442623;
2908;2.00:28:00;0;0;0;0;0;0;0;0,4352478095421677;0;0;0;0;0,5163542829963342;0,4003160057495572;0;0;0,1;0;0,9610549925076394;0;0;0,34791820190031053;0,01;0,43383775762986837;0;1,141413999928862;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,22693918032787;-4,1173793442623;
2909;2.00:29:00;0;0;0;0;0;0;0;0,43533269593894597;0;0;0;0;0,5163555002588044;0,4003336841406764;0;0;0,1;0;0,9610724456023693;0;0;0,3479310548613024;0,01;0,4338402743223095;0;1,1414360372846004;0;0;0;0;0;0;0;0;0;0;-9,84698459016394;2,22693918032787;-4,1173793442623;
2910;2.00:30:00;0;0;0;0;0;0;0;0,4353358456714214;0;0;0;0;0,5163715824680416;0,40033385211385264;0;0;0,1;0;0,9610919058685352;0;0;0,3479318428109906;0,01;0,43386261411396226;0;1,141483525673241;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,1173793442623;
2911;2.00:31:00;0;0;0;0;0;0;0;0,43533676739780414;0;0;0;0;0,5164467617828886;0,4003516449899603;0;0;0,1;0;0,9610939790101012;0;0;0,34793350293692665;0,01;0,4338685845492803;0;1,141488255870687;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,1173793442623;
2912;2.00:32:00;0;0;0;0;0;0;0;0,4353490609970157;0;0;0;0;0,5164590518257863;0,400372929034089;0;0;0,1;0;0,961108344457954;0;0;0,3479366569364004;0,01;0,4338763812301365;0;1,1415186857853878;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,1173793442623;
2913;2.00:33:00;0;0;0;0;0;0;0;0,43535070377706764;0;0;0;0;0,5164693869698885;0,4003953952721366;0;0;0,1;0;0,961111012085709;0;0;0,3479410532939631;0,01;0,43388798342638235;0;1,1415922810270327;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,1173793442623;
2914;2.00:34:00;0;0;0;0;0;0;0;0,4353766009456697;0;0;0;0;0,5164879039215472;0,4004003808616795;0;0;0,1;0;0,9611480741701215;0;0;0,347945983729177;0,01;0,4339285694845716;0;1,1415994907901066;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,1173793442623;
2915;2.00:35:00;0;0;0;0;0;0;0;0,4354130046818058;0;0;0;0;0,5164959534361835;0,400410028844672;0;0;0,1;0;0,9611726899914308;0;0;0,34795278313679373;0,01;0,4339332805997107;0;1,1416439981795043;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2916;2.00:36:00;0;0;0;0;0;0;0;0,4354353948908487;0;0;0;0;0,5165107530993447;0,4004518293734638;0;0;0,1;0;0,9611822099439463;0;0;0,34796389984580006;0,01;0,4339417198625129;0;1,1416714902194398;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2917;2.00:37:00;0;0;0;0;0;0;0;0,4354774365880149;0;0;0;0;0,5165128090021559;0,40046583684652204;0;0;0,1;0;0,9611961838796861;0;0;0,3479680318264508;0,01;0,4339573735032773;0;1,141689932544206;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2918;2.00:38:00;0;0;0;0;0;0;0;0,4354815306049508;0;0;0;0;0,5165199526719426;0,4004768129673018;0;0;0,1;0;0,9612201033948884;0;0;0,3479717855211797;0,01;0,4339742612836185;0;1,1417207814875268;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2919;2.00:39:00;0;0;0;0;0;0;0;0,43553523355389523;0;0;0;0;0,516525760103815;0,40048471992524093;0;0;0,1;0;0,9612312895326138;0;0;0,3479774663643594;0,01;0,4339812131869934;0;1,1417951716340968;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2920;2.00:40:00;0;0;0;0;0;0;0;0,4355447822442513;0;0;0;0;0,5165311133867327;0,4004918708406416;0;0;0,1;0;0,9613274497671878;0;0;0,3479912896302812;0,01;0,43399342269078883;0;1,1418329572636206;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2921;2.00:41:00;0;0;0;0;0;0;0;0,4355465935894537;0;0;0;0;0,5165599094729717;0,4005159818869317;0;0;0,1;0;0,9613319643462387;0;0;0,34800160006003467;0,01;0,4339970167025404;0;1,1418629888450496;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2922;2.00:42:00;0;0;0;0;0;0;0;0,43556935127433766;0;0;0;0;0,5165726071300719;0,400536911043647;0;0;0,1;0;0,9613537799635783;0;0;0,34800456642835775;0,01;0,43402094777722905;0;1,1419173696685492;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2923;2.00:43:00;0;0;0;0;0;0;0;0,4355763844146642;0;0;0;0;0,5165849022693948;0,4005475154257361;0;0;0,1;0;0,9614336705218922;0;0;0,348022816077608;0,01;0,4340540924586003;0;1,141923806216229;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2924;2.00:44:00;0;0;0;0;0;0;0;0,43559365046064424;0;0;0;0;0,516595424993706;0,4005494979511894;0;0;0,1;0;0,9614467769297994;0;0;0,3480365610748961;0,01;0,43406886285881385;0;1,141971608797616;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2925;2.00:45:00;0;0;0;0;0;0;0;0,43560661915360005;0;0;0;0;0,516616133528018;0,4005613048816597;0;0;0,1;0;0,9614625943824413;0;0;0,3480577287327953;0,01;0,43406942397675397;0;1,1420411307816989;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2926;2.00:46:00;0;0;0;0;0;0;0;0,4356364233323386;0;0;0;0;0,5166350283548025;0,4005631222905182;0;0;0,1;0;0,9615093870964687;0;0;0,3480687193905425;0,01;0,43408842420083715;0;1,1420823804206741;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2927;2.00:47:00;0;0;0;0;0;0;0;0,4356412010989744;0;0;0;0;0,5166439592909221;0,40059553227161526;0;0;0,1;0;0,9616638918037429;0;0;0,3481023906262696;0,01;0,43416923481596564;0;1,142096572078664;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2928;2.00:48:00;0;0;0;0;0;0;0;0,4356445147948134;0;0;0;0;0,5166547790644874;0,40061257325421346;0;0;0,1;0;0,9616970068453878;0;0;0,3481056405022094;0,01;0,4342612927741008;0;1,142102704670268;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2929;2.00:49:00;0;0;0;0;0;0;0;0,43567139033094554;0;0;0;0;0,5166939363235603;0,4006798147189369;0;0;0,1;0;0,9617569906384174;0;0;0,34812415121124635;0,01;0,43426278616172626;0;1,1421812716571134;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2930;2.00:50:00;0;0;0;0;0;0;0;0,43570332067392253;0;0;0;0;0,5166971571757469;0,4006905604152162;0;0;0,1;0;0,9617836584717859;0;0;0,34812931294344196;0,01;0,4342860391887714;0;1,1422126285596468;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2931;2.00:51:00;0;0;0;0;0;0;0;0,43570870631013753;0;0;0;0;0,5167039790464057;0,40071706186695;0;0;0,1;0;0,9617938649484974;0;0;0,3481348191566384;0,01;0,4342986608632297;0;1,1422167879830798;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2932;2.00:52:00;0;0;0;0;0;0;0;0,43571787010176694;0;0;0;0;0,5167065073706584;0,4007682951767479;0;0;0,1;0;0,9618325130262485;0;0;0,3481352199771609;0,01;0,434327631661124;0;1,1422550049235973;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2933;2.00:53:00;0;0;0;0;0;0;0;0,43572269747039455;0;0;0;0;0,5167320674115813;0,4007684274513551;0;0;0,1;0;0,9619277269747548;0;0;0,3481435947760031;0,01;0,43434690129875525;0;1,1422723532267647;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2934;2.00:54:00;0;0;0;0;0;0;0;0,4357236868698201;0;0;0;0;0,5167458558147733;0,4007732084051454;0;0;0,1;0;0,9619304826659243;0;0;0,34814932001388077;0,01;0,4343618962427714;0;1,1422989401353514;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2935;2.00:55:00;0;0;0;0;0;0;0;0,43572894837037146;0;0;0;0;0,5167519599988555;0,40077883129353986;0;0;0,1;0;0,9619545142642173;0;0;0,3481602561520404;0,01;0,43436401658427737;0;1,1423145671066959;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
2936;2.00:56:00;0;0;0;0;0;0;0;0,4357390482715287;0;0;0;0;0,5167620974174388;0,4007963353585775;0;0;0,1;0;0,9619658802319684;0;0;0,3482088889609862;0,01;0,4343668091989199;0;1,1423501474969122;0;0;0;0;0;0;0;0;0;0;-9,84153540983606;2,22693918032787;-4,11732721311475;
