Apparent.Time;Time span;Kitchen Light (100W) [VA];Living Room Light (Energy Saving Lamp, 20W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (60W) [VA];Children Room Light (200W) [VA];Children Room Light Device (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Coffee Machine / Braun Impression KF 600 [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Epson Stylus Color 860 [VA];TASKalfa 180 [VA];Canon CanoScan LIDE 110 [VA];External Harddrive Iomega 3.5" [VA];Laptop / ACER BT.00603.043 Replacement laptop battery [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Fancy Ceiling Lights with at least 3 Bulbs [VA];CD/DVD Player / Phillips HDR3810/31 [VA];Panasonic TX-P58V10E [VA];SAT Receiver / Kathrein UFS913 [VA];Miele H 5241 B [VA];Handmixer / Phillips Robust HR 1581 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [VA];Microwave / Panasonic NN-V 359 W Inverter [VA];Extractor Hood / Miele DA 429-4 [VA];Miele DA 61 [VA];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [VA];Ricecooker / Tristar RK-6112 [VA];Steam Cooker / Phillips HD9140 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Braun Multiquick 3 MR 300 Soup [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Fondue / Unold 48746 Asia [VA];Dishwashers / Bosch SGI 4662 Silence Comfort [VA];Dryer / Miele T 8626 WP [VA];Washing Machine Samsung P1405J [VA];Home Cinema System / Samsung HT-D5550 [VA];Hifi System / Sharp XL-HF300PH [VA];AEG NM 2701 Premium [VA];Hair Dryer Babyliss 2000 [VA];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [VA];TV Medion MD20123_DE_A [VA];Microsoft Xbox 360 [VA];TV / Phillips Goya 9770 VT [VA];Liebherr CBP 4056-20A [VA];Router O2 Box 6431 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Yamaha RX-V667 [VA];Liebherr GP 2756-20A [VA];
3960;2.18:00:00;0;0;0;0;0;0;0;0;0;1,4572487406072485;0;0;0;0;1,801871465386915;1,3969515912734636;0,2570161964946678;2,721176540316244;0;0;7,893685841239839;0;0;0,8682184030822769;325,4017640758863;4,634998937174525;0;0;0;23,44913352101767;0;0;0;0;0;0;0;0;0;0;0;0;2,271791553650381;3,1957448039595926;0;0;0;0,5700000000000001;3,8482369438726036;2,7978566205968023;0;11,7429508196721;2,95598737704918;2,1335614968338548;4,42039196721312;12,801246255434187;0;
3961;2.18:01:00;0;0;0;0;0;0;0;0;0;1,4573485667351136;0;0;0;0;1,8019230776290536;1,3969876494260203;0,2570374798651917;2,721342675616268;0;0;7,894088971968688;0;0;0,8682420714122064;325,4150994662694;4,635816492520489;0;0;0;23,449239643989085;0;0;0;0;0;0;0;0;0;0;0;0;2,2720986404697867;3,1957509570038;0;0;0;0,5700000000000001;3,848315187095502;2,7978940597595674;0;11,7429508196721;2,95598737704918;2,133616457397067;4,42039196721312;12,80128917932945;0;
3962;2.18:02:00;0;0;0;0;0;0;0;0;0;1,4573732297420707;0;0;0;0;1,8019558915314784;1,39702344470994;0,2570447665759924;2,721432902662343;0;0;7,894238473022565;0;0;0,8683920517336376;325,427038670584;4,6368328226333935;0;0;0;23,450808029467574;0;0;0;0;0;0;0;0;0;0;0;0;2,272105122192447;3,1957526418086872;0;0;0;0,5700000000000001;3,8485147162383258;2,7979481431697133;0;11,7429508196721;2,95598737704918;2,1336808524188955;4,42039196721312;12,801506678246282;0;
3963;2.18:03:00;0;0;0;0;0;0;0;0;0;1,4573736517829707;0;0;0;0;1,8022038889741396;1,39717250159939;0,2570461166521454;2,7214641311095837;0;0;7,894427600948785;0;0;0,8684735608672075;325,44041705067974;4,6369394712158165;0;0;0;23,451127871198903;0;0;0;0;0;0;0;0;0;0;0;0;2,272360012736978;3,1959650280833882;0;0;0;0,5700000000000001;3,8485931940600264;2,797986091571013;0;11,7429508196721;2,95598737704918;2,133758110244929;4,42039196721312;12,802639324275603;0;
3964;2.18:04:00;0;0;0;0;0;0;0;0;0;1,4573914379545023;0;0;0;0;1,802224823679255;1,3971725066585934;0,2570487357606005;2,7214905547488653;0;0;7,895093443945961;0;0;0,868639563339415;325,52522249547826;4,6374025787546564;0;0;0;23,451146027453216;0;0;0;0;0;0;0;0;0;0;0;0;2,2724810087750273;3,1961004277062863;0;0;0;0,5700000000000001;3,8486856236315257;2,798014099376372;0;11,7429508196721;2,95598737704918;2,1338281580273195;4,42039196721312;12,802784206935614;0;
3965;2.18:05:00;0;0;0;0;0;0;0;0;0;1,457406860689922;0;0;0;0;1,8022345502676453;1,397293685500332;0,25706389053480644;2,721581814584477;0;0;7,895414545580893;0;0;0,8686611171187145;325,54297097596043;4,63749381482106;0;0;0;23,452156620402842;0;0;0;0;0;0;0;0;0;0;0;0;2,272539354575228;3,1961459641000824;0;0;0;0,5700000000000001;3,848810168866325;2,7981022400365916;0;11,7429508196721;2,95598737704918;2,1339279303500724;4,42039196721312;12,803522009733852;0;
3966;2.18:06:00;0;0;0;0;0;0;0;0;0;1,4574142647091688;0;0;0;0;1,802350401327226;1,3973557092365532;0,2570802803402042;2,721634017259011;0;0;7,896283932446151;0;0;0,8686791110474923;325,54463903838814;4,639721910953459;0;0;0;23,452460422237724;0;0;0;0;0;0;0;0;0;0;0;0;2,2726768711277576;3,1962768154827796;0;0;0;0,5700000000000001;3,8490143102555385;2,798123281223458;0;11,7429508196721;2,95598737704918;2,133955357226161;4,42039196721312;12,803985237236011;0;
3967;2.18:07:00;0;0;0;0;0;0;0;0;0;1,4574249298193287;0;0;0;0;1,8023728625725073;1,3973828284206744;0,25708216777730086;2,7217307133799586;0;0;7,896343376725839;0;0;0,86877587869353;325,5464864691406;4,640402489576599;0;0;0;23,453661040027225;0;0;0;0;0;0;0;0;0;0;0;0;2,2726929220931438;3,196360525450695;0;0;0;0,5700000000000001;3,849038081366542;2,798638170573695;0;11,7429508196721;2,95598737704918;2,133981891139936;4,42039196721312;12,80402077862285;0;
3968;2.18:08:00;0;0;0;0;0;0;0;0;0;1,4575571957716091;0;0;0;0;1,802532037394428;1,3974424518935882;0,25708374838999026;2,721743277801105;0;0;7,896443623467359;0;0;0,8687784822004584;325,5775541616701;4,641333658887833;0;0;0;23,45605929970261;0;0;0;0;0;0;0;0;0;0;0;0;2,272858589022649;3,196573750144202;0;0;0;0,5700000000000001;3,8492702149918494;2,798688537329721;0;11,7429508196721;2,95598737704918;2,1339995641676417;4,42039196721312;12,805951005458931;0;
3969;2.18:09:00;0;0;0;0;0;0;0;0;0;1,4575824080696704;0;0;0;0;1,8026368605202792;1,3974835087625754;0,2570985015841834;2,7218002325705615;0;0;7,897520014264854;0;0;0,8687939980140501;325,6727989435194;4,64174151725711;0;0;0;23,457116460296582;0;0;0;0;0;0;0;0;0;0;0;0;2,2728649725468766;3,196602374452239;0;0;0;0,5700000000000001;3,8493336863269065;2,7987432122459253;0;11,7429508196721;2,95598737704918;2,134018943107597;4,42039196721312;12,806035306304063;0;
3970;2.18:10:00;0;0;0;0;0;0;0;0;0;1,4576553426675432;0;0;0;0;1,8026674514104502;1,3974839806311277;0,25710361705675255;2,721895019628099;0;0;7,898393099337587;0;0;0,8687986684983219;325,7863514857587;4,642131597910653;0;0;0;23,457270238056072;0;0;0;0;0;0;0;0;0;0;0;0;2,2730675459358336;3,197290628992393;0;0;0;0,5700000000000001;3,84947092957756;2,7987567661503907;0;11,7429508196721;2,95598737704918;2,1340676668780247;4,42039196721312;12,80613577120384;0;
3971;2.18:11:00;0;0;0;0;0;0;0;0;0;1,4576793557584673;0;0;0;0;1,8026801371871717;1,397598306425745;0,2571053109335461;2,721901493493948;0;0;7,898742977221064;0;0;0,8688016386965852;325,79360403511953;4,642251163730099;0;0;0;23,458122276879344;0;0;0;0;0;0;0;0;0;0;0;0;2,2731321119565178;3,1973520809066227;0;0;0;0,5700000000000001;3,849486912427483;2,7988872237516995;0;11,7429508196721;2,95598737704918;2,134084827573649;4,42039196721312;12,806239199590962;0;
3972;2.18:12:00;0;0;0;0;0;0;0;0;0;1,457746176649941;0;0;0;0;1,8027566972793705;1,397612981793301;0,2571058794716766;2,722052465341768;0;0;7,899024091745319;0;0;0,8689485584439456;325,89359251093606;4,642269127350808;0;0;0;23,458587580013774;0;0;0;0;0;0;0;0;0;0;0;0;2,2732015221166395;3,197394351052141;0;0;0;0,5700000000000001;3,8494987570916157;2,7989826560626163;0;11,7429508196721;2,95598737704918;2,1342589132056693;4,42039196721312;12,806350075157653;0;
3973;2.18:13:00;0;0;0;0;0;0;0;0;0;1,4577713175582128;0;0;0;0;1,8029162622919221;1,397657449693932;0,2571108187910389;2,722216164422231;0;0;7,899134771550741;0;0;0,8690231226961078;325,89692041195144;4,642428202763357;0;0;0;23,459578902263267;0;0;0;0;0;0;0;0;0;0;0;0;2,273286366463034;3,197564328689417;0;0;0;0,5700000000000001;3,8495979500836173;2,7990061964912036;0;11,7429508196721;2,95598737704918;2,134430836860464;4,42039196721312;12,806539693123337;0;
3974;2.18:14:00;0;0;0;0;0;0;0;0;0;1,4577993445908248;0;0;0;0;1,8032430301355462;1,3976655400552491;0,25714336962165324;2,7223015472826764;0;0;7,9003087450767255;0;0;0,8690257392927369;325,9661123598447;4,642532890826209;0;0;0;23,46293467759033;0;0;0;0;0;0;0;0;0;0;0;0;2,2733380416998603;3,197631493599223;0;0;0;0,5700000000000001;3,849652688533662;2,799015731069227;0;11,7429508196721;2,95598737704918;2,1344329822891006;4,42039196721312;12,807798953068058;0;
3975;2.18:15:00;0;0;0;0;0;0;0;0;0;1,4578255594929108;0;0;0;0;1,8032922286697486;1,397767747943124;0,25717167987621775;2,722391679433252;0;0;7,90124380880664;0;0;0,8690518117610875;326,0118223436332;4,642775766180509;0;0;0;23,463357620974666;0;0;0;0;0;0;0;0;0;0;0;0;2,273591393888576;3,197663468324442;0;0;0;0,5700000000000001;3,8499669907821574;2,799058364294731;0;11,7429508196721;2,95598737704918;2,1344441170173947;4,42039196721312;12,807802986566141;0;
3976;2.18:16:00;0;0;0;0;0;0;0;0;0;1,4579225667571352;0;0;0;0;1,8032941778378937;1,3977926279789334;0,2571755261231887;2,7225443694785336;0;0;7,901331335985398;0;0;0,869060975004695;326,0910659743187;4,642872390099133;0;0;0;23,464611513932017;0;0;0;0;0;0;0;0;0;0;0;0;2,2736160939245704;3,1977184407641936;0;0;0;0,5700000000000001;3,8501847044473867;2,7990671729612195;0;11,7429508196721;2,95598737704918;2,134469865819762;4,42039196721312;12,808089238195265;0;
3977;2.18:17:00;0;0;0;0;0;0;0;0;0;1,4579257442207048;0;0;0;0;1,8033611413022217;1,3979023340707804;0,2571782869375856;2,722682688369029;0;0;7,902516616173584;0;0;0,8690931436011466;326,44864777056574;4,642893906147516;0;0;0;23,464893293977514;0;0;0;0;0;0;0;0;0;0;0;0;2,273754278757598;3,1978173101516045;0;0;0;0,5700000000000001;3,850219571866164;2,799225894816399;0;11,7429508196721;2,95598737704918;2,1344824882311952;4,42039196721312;12,808134090085968;0;
3978;2.18:18:00;0;0;0;0;0;0;0;0;0;1,4582049656344775;0;0;0;0;1,8035861384878387;1,3979330851054101;0,2571800337028359;2,722690849377626;0;0;7,903115881040389;0;0;0,8690962819973262;326,5025923457913;4,642903260547891;0;0;0;23,46535466489347;0;0;0;0;0;0;0;0;0;0;0;0;2,2737607127699673;3,197948823083206;0;0;0;0,5700000000000001;3,850408128108924;2,7994921504775943;0;11,7429508196721;2,95598737704918;2,1346141856128775;4,42039196721312;12,808538112143697;0;
3979;2.18:19:00;0;0;0;0;0;0;0;0;0;1,458257043136785;0;0;0;0;1,803651244403307;1,3980959694118804;0,25719106233042127;2,722703835219844;0;0;7,903264867272339;0;0;0,8691129410592036;326,52307586529946;4,643423456294426;0;0;0;23,46591538032669;0;0;0;0;0;0;0;0;0;0;0;0;2,273794447276669;3,1979979442487374;0;0;0;0,5700000000000001;3,850459935224558;2,7996481352096203;0;11,7429508196721;2,95598737704918;2,134622336412951;4,42039196721312;12,80965677498512;0;
3980;2.18:20:00;0;0;0;0;0;0;0;0;0;1,4582747033116013;0;0;0;0;1,8036696446469473;1,3981260244882467;0,25720374184923295;2,722797916131445;0;0;7,903468837855931;0;0;0,8691363564388702;326,5302644632931;4,64374683487379;0;0;0;23,466846672810004;0;0;0;0;0;0;0;0;0;0;0;0;2,27381940214312;3,198135630685524;0;0;0;0,5700000000000001;3,8505173808694857;2,7997728829720474;0;11,7429508196721;2,95598737704918;2,134643204633963;4,42039196721312;12,809953740885064;0;
3981;2.18:21:00;0;0;0;0;0;0;0;0;0;1,4582952035528827;0;0;0;0;1,8037203631288992;1,398180555479928;0,25720504131859784;2,7228572341200317;0;0;7,903972325519668;0;0;0,8691740840173784;326,6340013794857;4,644348013577419;0;0;0;23,468129516359504;0;0;0;0;0;0;0;0;0;0;0;0;2,273824680069554;3,198234354990587;0;0;0;0,5700000000000001;3,850634459097044;2,7998043502689653;0;11,7429508196721;2,95598737704918;2,134731237238639;4,42039196721312;12,81047348582124;0;
3982;2.18:22:00;0;0;0;0;0;0;0;0;0;1,4584366142347547;0;0;0;0;1,8037708312836285;1,3985873418722785;0,2572072687302883;2,722903549900635;0;0;7,903973054474064;0;0;0,8691989956954224;326,6723827613472;4,644905582465283;0;0;0;23,468191278226993;0;0;0;0;0;0;0;0;0;0;0;0;2,273863462032741;3,1984498887253183;0;0;0;0,5700000000000001;3,850948589129726;2,7998357790426565;0;11,7429508196721;2,95598737704918;2,1347375791887897;4,42039196721312;12,811561564569631;0;
3983;2.18:23:00;0;0;0;0;0;0;0;0;0;1,4584899900874468;0;0;0;0;1,8038144704067813;1,3987613965570134;0,2572079746865841;2,723014704197324;0;0;7,905030783272267;0;0;0,8692030106660739;326,766772838677;4,6459123874888855;0;0;0;23,46843343696663;0;0;0;0;0;0;0;0;0;0;0;0;2,2739602986979484;3,198536338095776;0;0;0;0,5700000000000001;3,8510108912308265;2,7998734228291258;0;11,7429508196721;2,95598737704918;2,1347376050078304;4,42039196721312;12,81206924897146;0;
3984;2.18:24:00;0;0;0;0;0;0;0;0;0;1,4585165648716787;0;0;0;0;1,8038182593259657;1,3988420975951947;0,2572117047994898;2,723123012588581;0;0;7,905511380813809;0;0;0,8692309536936428;326,8620847846156;4,646506566666585;0;0;0;23,468878539985585;0;0;0;0;0;0;0;0;0;0;0;0;2,274292937999488;3,1987292344088183;0;0;0;0,5700000000000001;3,8510337917014152;2,7999730105301484;0;11,7429508196721;2,95598737704918;2,134831236329294;4,42039196721312;12,814247269527316;0;
3985;2.18:25:00;0;0;0;0;0;0;0;0;0;1,4585203373858422;0;0;0;0;1,8038627280407185;1,3988916827561262;0,2572154607194833;2,7233671473608525;0;0;7,906396487458838;0;0;0,8692689912747366;326,89197703903017;4,646694262729435;0;0;0;23,469645973289563;0;0;0;0;0;0;0;0;0;0;0;0;2,2743141189654277;3,1988149153045264;0;0;0;0,5700000000000001;3,851079408865305;2,800183777452429;0;11,7429508196721;2,95598737704918;2,1349713369785537;4,42039196721312;12,814633988944141;0;
3986;2.18:26:00;0;0;0;0;0;0;0;0;0;1,4585235695578158;0;0;0;0;1,80407072472329;1,3989003035012169;0,25722067230988394;2,723445214269145;0;0;7,9064609808236535;0;0;0,8693149695495926;326,896795675421;4,647204848454294;0;0;0;23,470346331439963;0;0;0;0;0;0;0;0;0;0;0;0;2,274449007456965;3,1991352127407855;0;0;0;0,5700000000000001;3,8512394905897507;2,800250610460894;0;11,7429508196721;2,95598737704918;2,135088870371734;4,42039196721312;12,814759628813393;0;
3987;2.18:27:00;0;0;0;0;0;0;0;0;0;1,4586029550499147;0;0;0;0;1,8040880430268411;1,3989056338744426;0,2572329823534068;2,7234971257848364;0;0;7,906995092322526;0;0;0,8695427627794838;326,96807733142896;4,64808830989319;0;0;0;23,471490543599245;0;0;0;0;0;0;0;0;0;0;0;0;2,2745069650907177;3,1991427521155886;0;0;0;0,5700000000000001;3,8514066966447755;2,8003294715706284;0;11,7429508196721;2,95598737704918;2,135154064903661;4,42039196721312;12,814866032760099;0;
3988;2.18:28:00;0;0;0;0;0;0;0;0;0;1,4586740263203004;0;0;0;0;1,8043696093345287;1,3989071824631698;0,25725574604666057;2,723512469652719;0;0;7,9071902240204;0;0;0,8695827002456599;327,0677351817848;4,648250761914662;0;0;0;23,471522502514116;0;0;0;0;0;0;0;0;0;0;0;0;2,2745414123460916;3,199215555247933;0;0;0;0,5700000000000001;3,8516811169307825;2,800425561808169;0;11,7429508196721;2,95598737704918;2,1351758519154274;4,42039196721312;12,815020160702932;0;
3989;2.18:29:00;0;0;0;0;0;0;0;0;0;1,4587014346154703;0;0;0;0;1,8044412415234368;1,3989676460373877;0,25725654007741167;2,7235808720457433;0;0;7,907197648087787;0;0;0,8697503268066302;327,2124141412769;4,649138057863858;0;0;0;23,471693157566;0;0;0;0;0;0;0;0;0;0;0;0;2,2745995296642434;3,199343975062263;0;0;0;0,5700000000000001;3,851699537757789;2,8006592779801958;0;11,7429508196721;2,95598737704918;2,1353998765497035;4,42039196721312;12,815867679994;0;
3990;2.18:30:00;0;0;0;0;0;0;0;0;0;1,4587322445674251;0;0;0;0;1,8044966123686559;1,3991087076680684;0,25727222099241415;2,723598380858024;0;0;7,9072353311326475;0;0;0,8698955430361194;327,45235101245805;4,64921072726261;0;0;0;23,47783108444272;0;0;0;0;0;0;0;0;0;0;0;0;2,274621078391948;3,1993629912177024;0;0;0;0,5700000000000001;3,8517562568502246;2,8006699815731126;0;11,7429508196721;2,95598737704918;2,1354677437079057;4,42039196721312;12,815985142827381;0;
3991;2.18:31:00;0;0;0;0;0;0;0;0;0;1,4587392768283245;0;0;0;0;1,8045291430949597;1,3993092634876063;0,2572839676459411;2,7236068935742654;0;0;7,908704223353205;0;0;0,8698990400552801;327,5188096687458;4,649285742939968;0;0;0;23,478041629795516;0;0;0;0;0;0;0;0;0;0;0;0;2,2747348171396564;3,1996167512808333;0;0;0;0,5700000000000001;3,8518067876448647;2,800822294964529;0;11,7429508196721;2,95598737704918;2,1354934746169825;4,42039196721312;12,816317999229867;0;
3992;2.18:32:00;0;0;0;0;0;0;0;0;0;1,4588186391355287;0;0;0;0;1,8047078522179079;1,3993452459203273;0,2572900076127636;2,7236474196583687;0;0;7,909226862980622;0;0;0,869939471520452;327,6248546348839;4,649790662431464;0;0;0;23,478639108510677;0;0;0;0;0;0;0;0;0;0;0;0;2,274751332340384;3,199716181921925;0;0;0;0,5700000000000001;3,851984315707971;2,800979423780054;0;11,7429508196721;2,95598737704918;2,1356645559394054;4,42039196721312;12,81633023361024;0;
3993;2.18:33:00;0;0;0;0;0;0;0;0;0;1,458865760985731;0;0;0;0;1,804712303634571;1,3993679392371001;0,2572927320614409;2,7239102375505846;0;0;7,909901845110625;0;0;0,8699630404432388;327,720626894733;4,650197236637591;0;0;0;23,479993345504056;0;0;0;0;0;0;0;0;0;0;0;0;2,274762737086613;3,1998444521622833;0;0;0;0,5700000000000001;3,852241691162654;2,801031750955786;0;11,7429508196721;2,95598737704918;2,135711126763529;4,42039196721312;12,816709440777595;0;
3994;2.18:34:00;0;0;0;0;0;0;0;0;0;1,458907498308034;0;0;0;0;1,8047976619081;1,3995694014400093;0,2572997808515112;2,723959845917325;0;0;7,910577450712186;0;0;0,8701118726844369;327,7255069633952;4,6502497503235105;0;0;0;23,481884424399873;0;0;0;0;0;0;0;0;0;0;0;0;2,2748295746971463;3,200562989210028;0;0;0;0,5700000000000001;3,852353852523618;2,801057808794357;0;11,7429508196721;2,95598737704918;2,1357485946664716;4,42039196721312;12,817384733852954;0;
3995;2.18:35:00;0;0;0;0;0;0;0;0;0;1,458963917847347;0;0;0;0;1,8048485018128646;1,3995969045229215;0,2573054595512119;2,723970394059751;0;0;7,9106349273621825;0;0;0,870260799843014;327,8274528234865;4,650991354313582;0;0;0;23,481939947375352;0;0;0;0;0;0;0;0;0;0;0;0;2,275032259362222;3,200615257971576;0;0;0;0,5700000000000001;3,852550895997548;2,8012750978631598;0;11,7429508196721;2,95598737704918;2,135783088925231;4,42039196721312;12,817869496829127;0;
3996;2.18:36:00;0;0;0;0;0;0;0;0;0;1,4591689945631579;0;0;0;0;1,8048990787171473;1,3996026337405023;0,2573140057136314;2,7239942997954256;0;0;7,910833938126919;0;0;0,8703356956154424;327,8308853682644;4,651089195991117;0;0;0;23,482568170835464;0;0;0;0;0;0;0;0;0;0;0;0;2,2750923835679533;3,2006356136530947;0;0;0;0,5700000000000001;3,852760345971219;2,8015562786103154;0;11,7429508196721;2,95598737704918;2,1359751851031037;4,42039196721312;12,818030902655849;0;
3997;2.18:37:00;0;0;0;0;0;0;0;0;0;1,4591735868370408;0;0;0;0;1,8049814757263034;1,3996384574896266;0,25732013522007263;2,7241808065103315;0;0;7,911839954494464;0;0;0,8703677956719632;327,8530735156656;4,652368518789391;0;0;0;23,483006851613887;0;0;0;0;0;0;0;0;0;0;0;0;2,2752334443860667;3,2007069616101362;0;0;0;0,5700000000000001;3,8532060450828003;2,8016903332725103;0;11,7429508196721;2,95598737704918;2,1359881928498785;4,42039196721312;12,818088373945244;0;
3998;2.18:38:00;0;0;0;0;0;0;0;0;0;1,4591737202688884;0;0;0;0;1,8049946898923075;1,3997042775710964;0,257321623607105;2,7241921344920628;0;0;7,912043906359609;0;0;0,8704305838630018;327,96656713719307;4,652400574582295;0;0;0;23,48441751836626;0;0;0;0;0;0;0;0;0;0;0;0;2,275378334394589;3,2007121568774983;0;0;0;0,5700000000000001;3,8534376059361364;2,801754644767429;0;11,7429508196721;2,95598737704918;2,1359900052465175;4,42039196721312;12,819365808961072;0;
3999;2.18:39:00;0;0;0;0;0;0;0;0;0;1,4592758790391875;0;0;0;0;1,805068906740206;1,3997659122521777;0,25733170520021237;2,7245518816896026;0;0;7,9121398280847615;0;0;0,8704937994222441;328,0262527658301;4,652877087405912;0;0;0;23,4861823822286;0;0;0;0;0;0;0;0;0;0;0;0;2,275567303520574;3,2009996831686154;0;0;0;0,5700000000000001;3,8535708959204436;2,8017571252555866;0;11,7429508196721;2,95598737704918;2,136055624540931;4,42039196721312;12,820282690678125;0;
4000;2.18:40:00;0;0;0;0;0;0;0;0;0;1,4593353006705694;0;0;0;0;1,8052862511318162;1,3998194195352371;0,25733372891674083;2,724595351557918;0;0;7,9126051907945065;0;0;0,8705005096392646;328,0974766547564;4,6533586025892255;0;0;0;23,48658153170803;0;0;0;0;0;0;0;0;0;0;0;0;2,275644239394644;3,201096688437492;0;0;0;0,5700000000000001;3,853725156947177;2,8019362016007014;0;11,7429508196721;2,95598737704918;2,13610873428371;4,42039196721312;12,82033748042024;0;
4001;2.18:41:00;0;0;0;0;0;0;0;0;0;1,4593422509709535;0;0;0;0;1,80533312417852;1,3998780815435665;0,2573562242278218;2,724675817445243;0;0;7,912630461897397;0;0;0,870540834828419;328,1150218990451;4,653695659670034;0;0;0;23,488137357617948;0;0;0;0;0;0;0;0;0;0;0;0;2,275681604243418;3,201156613384977;0;0;0;0,5700000000000001;3,853828098416865;2,8019762685307477;0;11,7429508196721;2,95598737704918;2,136181515467737;4,42039196721312;12,820385539964006;0;
4002;2.18:42:00;0;0;0;0;0;0;0;0;0;1,4595910570119188;0;0;0;0;1,8053732040727097;1,3999129100045493;0,25735750744988695;2,7248788828266597;0;0;7,913749916421216;0;0;0,8705622444089944;328,1344557707656;4,654116370399965;0;0;0;23,490458700452674;0;0;0;0;0;0;0;0;0;0;0;0;2,275695531443931;3,2016564200333977;0;0;0;0,5700000000000001;3,853844042953664;2,8022225390561246;0;11,7429508196721;2,95598737704918;2,136203599506191;4,42039196721312;12,820691477873279;0;
4003;2.18:43:00;0;0;0;0;0;0;0;0;0;1,4595990750324568;0;0;0;0;1,8056701981763017;1,3999226672263951;0,2573913122472708;2,725088424590847;0;0;7,913907489405696;0;0;0,8705638597333833;328,1815818169112;4,654924064385588;0;0;0;23,490999811270747;0;0;0;0;0;0;0;0;0;0;0;0;2,2757018936718794;3,201673517692473;0;0;0;0,5700000000000001;3,8540272972414833;2,802309740062511;0;11,7429508196721;2,95598737704918;2,136351087104776;4,42039196721312;12,821101343601102;0;
4004;2.18:44:00;0;0;0;0;0;0;0;0;0;1,4596181557234609;0;0;0;0;1,8057106690555138;1,400211486715724;0,25739143524230623;2,7252287663034274;0;0;7,914102484082101;0;0;0,8707491240585663;328,2965405296924;4,655093311524607;0;0;0;23,491147810553805;0;0;0;0;0;0;0;0;0;0;0;0;2,275709304537364;3,2019540224657432;0;0;0;0,5700000000000001;3,854102854730535;2,8025040088141866;0;11,7429508196721;2,95598737704918;2,1363794443823068;4,42039196721312;12,821395624375958;0;
4005;2.18:45:00;0;0;0;0;0;0;0;0;0;1,4596730648578489;0;0;0;0;1,8057908384631036;1,4002947078082104;0,25740463091544635;2,725258780823027;0;0;7,914276760256127;0;0;0,8708560677311519;328,30945832517773;4,655691539367248;0;0;0;23,49288691226172;0;0;0;0;0;0;0;0;0;0;0;0;2,27580199126647;3,2020958482009916;0;0;0;0,5700000000000001;3,8544292851957738;2,8025726261302317;0;11,7429508196721;2,95598737704918;2,1363845593643056;4,42039196721312;12,82157905314078;0;
4006;2.18:46:00;0;0;0;0;0;0;0;0;0;1,459674572017632;0;0;0;0;1,805911346183588;1,4003005071450296;0,2574172725277629;2,7253398124767245;0;0;7,914277549420701;0;0;0,8708882385658658;328,32125083125186;4,6559297800511565;0;0;0;23,493161654168855;0;0;0;0;0;0;0;0;0;0;0;0;2,275866241029503;3,202461987053173;0;0;0;0,5700000000000001;3,8546483952203126;2,8026510237319626;0;11,7429508196721;2,95598737704918;2,136495743632974;4,42039196721312;12,821725374308812;0;
4007;2.18:47:00;0;0;0;0;0;0;0;0;0;1,4597176385428021;0;0;0;0;1,8061396499569908;1,4004371637854633;0,25741907873411224;2,725559650298338;0;0;7,914297882621573;0;0;0,8709826348604118;328,367493512643;4,6561852670671;0;0;0;23,495387139053914;0;0;0;0;0;0;0;0;0;0;0;0;2,275944041728258;3,2026954524876863;0;0;0;0,5700000000000001;3,854659101976776;2,802945436539738;0;11,7429508196721;2,95598737704918;2,136582515871037;4,42039196721312;12,821891532060864;0;
4008;2.18:48:00;0;0;0;0;0;0;0;0;0;1,4597254241167288;0;0;0;0;1,8062533236660347;1,4004371833165463;0,2574349378824337;2,7255869405315307;0;0;7,914394477594112;0;0;0,8710390836475789;328,3813753761363;4,657015697204902;0;0;0;23,496898124768133;0;0;0;0;0;0;0;0;0;0;0;0;2,27594973158567;3,2026957667968103;0;0;0;0,5700000000000001;3,8550934161572536;2,802948902751015;0;11,7429508196721;2,95598737704918;2,1366114054291776;4,42039196721312;12,82267142167184;0;
