Apparent.Time;Time span;Living Room Light (200W) [VA];Kitchen Light (300W) [VA];Bathroom Light (60W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Bedroom Light (60W) [VA];Bedroom Light (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Coffee Machine / Braun Impression KF 600 [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster / Bosch TAT8SL1 [VA];Miele H 5241 B [VA];Handmixer / Phillips Robust HR 1581 [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Microwave / Panasonic NN-CD757W [VA];Electronic hometrainer / Kettler Track Perfomance [VA];Laptop Lenovo Thinkpad x220 [VA];Washing Machine Samsung P1405J [VA];CD/DVD Player / Philips DVDR 725 H [VA];Home Cinema System / Samsung HT-D5550 [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Hifi System / Sharp XL-HF300PH [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];Vacuum Cleaner FiF [VA];Nintendo Wii [VA];Coffee Machine / Braun KF 580E [VA];Electric Kettle / Petra WK288 1.5L [VA];Hair Dryer / Braun Satin Pro 2200 Ion Care [VA];Heater / Honeywell BH-888E [VA];Liebherr CBNPes 3956 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Router O2 Box 6431 [VA];Yamaha RX-V667 [VA];
4763;3.07:23:00;0;0;0;0;0;0;0;0;1,5168541480687459;0;0;0;0;0;0;0;0;26,33181884704288;0;77,682;0;1,191350101277459;2,3561433860103693;0,5700000000000001;1,5067127223913752;3,286921548250098;0;0;0;2,164680104787591;0;0;0;0;0;2,95982344262295;2,1926937122724635;4,43438262295082;11,7572918032787;13,134092649779037;
4764;3.07:24:00;0;0;0;0;0;0;0;0;1,5168846251184787;0;0;0;0;0;0;0;0;26,332854596668767;0;77,682;0;1,1914146708100712;2,356270856535953;0,5700000000000001;1,5069457089727651;3,2869592455806913;0;0;0;2,1647182071483364;0;0;0;0;0;2,95982344262295;2,1927266123065126;4,43438262295082;11,7572918032787;13,134204119038282;
4765;3.07:25:00;0;0;0;0;0;0;0;0;1,5169349048063705;0;0;0;0;0;0;0;0;26,332974104648248;0;77,682;0;1,1914567078343703;2,3564222669492696;0,5700000000000001;1,5069544895848603;3,2871147924697417;0;0;0;2,164792570675585;0;0;0;0;0;2,95982344262295;2,1927824682563606;4,43438262295082;11,7572918032787;13,135273540095577;
4766;3.07:26:00;0;0;0;0;0;0;0;0;1,5169984171999018;0;0;0;0;0;0;0;0;26,33341541303553;0;77,682;0;1,191595921767663;2,356573835271299;0,5700000000000001;1,5069619248053867;3,2871741435681505;0;0;0;2,165175306343246;0;0;0;0;0;2,95982344262295;2,1928280337448522;4,43438262295082;11,7572918032787;13,135729067053365;
4767;3.07:27:00;0;0;0;0;0;0;0;0;1,517133902582008;0;0;0;0;0;0;0;0;26,33354899916896;0;77,682;0;1,1916038432537732;2,356630608246194;0,5700000000000001;1,5069691278505093;3,287215267293825;0;0;0;2,165210309300693;0;0;0;0;0;2,95982344262295;2,1928789213418174;4,43438262295082;11,7572918032787;13,136076114865656;
4768;3.07:28:00;0;0;0;0;0;0;0;0;1,5172645266885565;0;0;0;0;0;0;0;0;26,333849406137343;0;77,682;0;1,1916141515487415;2,356710523986952;0,5700000000000001;1,506969489829805;3,287261541912098;0;0;0;2,16554932681162;0;0;0;0;0;2,95982344262295;2,192901698863413;4,43438262295082;11,7572918032787;13,136077153471652;
4769;3.07:29:00;0;0;0;0;0;0;0;0;1,5173242010041241;0;0;0;0;0;0;0;0;26,334541052219578;0;77,682;0;1,1917732003087371;2,356817373719337;0,5700000000000001;1,507011441180615;3,2873744738262736;0;0;0;2,1655583417756423;0;0;0;0;0;2,95982344262295;2,1930046854746017;4,43438262295082;11,7572918032787;13,136199580805952;
4770;3.07:30:00;0;0;0;0;0;0;0;0;1,5173746485600927;0;0;0;0;0;0;0;0;26,334623869335758;0;77,682;0;1,191846056498359;2,3568605268157374;0,5700000000000001;1,5071251988281809;3,2874824752564042;0;0;0;2,165727988248749;0;0;0;0;0;2,95982344262295;2,1930615910285125;4,43438262295082;11,7572918032787;13,137155635762717;
4771;3.07:31:00;0;0;0;0;0;0;0;0;1,517512126966943;0;0;0;0;0;0;0;0;26,335242517693803;0;77,682;0;1,191847261680997;2,3570190802016606;0,5700000000000001;1,5071895960222943;3,2877096637604017;0;0;0;2,165813697682236;0;0;0;0;0;2,95982344262295;2,193108599325159;4,43438262295082;11,7572918032787;13,138396527968709;
4772;3.07:32:00;0;0;0;0;0;0;0;0;1,5175727426542915;0;0;0;0;0;0;0;0;26,33560144324833;0;77,682;0;1,1920242242179202;2,357183549860799;0,5700000000000001;1,507253484528645;3,2878099697732903;0;0;0;2,1658352917336927;0;0;0;0;0;2,95982344262295;2,1931143508383957;4,43438262295082;11,7572918032787;13,139909860478499;
4773;3.07:33:00;0;0;0;0;0;0;0;0;1,517609252181729;0;0;0;0;0;0;0;0;26,33606707594053;0;77,682;0;1,1920893216018615;2,357314215645958;0,5700000000000001;1,5072604725946264;3,288176684488458;0;0;0;2,1659728551204562;0;0;0;0;0;2,95982344262295;2,1931548658264206;4,43438262295082;11,7572918032787;13,140307112343546;
4774;3.07:34:00;0;0;0;0;0;0;0;0;1,5176519098172243;0;0;0;0;0;0;0;0;26,336862186708313;0;77,682;0;1,192114486037656;2,357387754181886;0,5700000000000001;1,5073183130232632;3,288233819212609;0;0;0;2,1662959122991;0;0;0;0;0;2,95982344262295;2,1931702205676546;4,43438262295082;11,7572918032787;13,141901132133123;
4775;3.07:35:00;0;0;0;0;0;0;0;0;1,5176638793237403;0;0;0;0;0;0;0;0;26,33729620229391;0;77,682;0;1,1921266307635903;2,3575619435914947;0,5700000000000001;1,5073420775406559;3,28828308112116;0;0;0;2,166392787747662;0;0;0;0;0;2,95982344262295;2,1932076798978315;4,43438262295082;11,7572918032787;13,142212505793484;
4776;3.07:36:00;0;0;0;0;0;0;0;0;1,5177664181802195;0;0;0;0;0;0;0;0;26,338473750294735;0;77,682;0;1,1923882295139578;2,3575697332838454;0,5700000000000001;1,5073846675009748;3,2883955656041906;0;0;0;2,1664071972502446;0;0;0;0;0;2,95982344262295;2,193297501449004;4,43438262295082;11,7572918032787;13,142590222885529;
4777;3.07:37:00;0;0;0;0;0;0;0;0;1,5178374241207289;0;0;0;0;0;0;0;0;26,339866339149545;0;77,682;0;1,1923901225231508;2,357595133298944;0,5700000000000001;1,5074673757820531;3,2884917084937495;0;0;0;2,1664120453009583;0;0;0;0;0;2,95982344262295;2,193333698257037;4,43438262295082;11,7572918032787;13,143020954908456;
4778;3.07:38:00;0;0;0;0;0;0;0;0;1,5178958594670813;0;0;0;0;0;0;0;0;26,341313831589066;0;77,682;0;1,1925018789924309;2,3577218144802856;0,5700000000000001;1,5074923962473477;3,28851807852949;0;0;0;2,1664262031471075;0;0;0;0;0;2,95982344262295;2,193469310105355;4,43438262295082;11,7572918032787;13,143101020178628;
4779;3.07:39:00;0;0;0;0;0;0;0;0;1,518069516738303;0;0;0;0;0;0;0;0;26,344039913443293;0;77,682;0;1,1926180755901394;2,357747126258146;0,5700000000000001;1,5075518788429036;3,288523232945752;0;0;0;2,1665713394887836;0;0;0;0;0;2,95982344262295;2,193474692613438;4,43438262295082;11,7572918032787;13,144372155517148;
4780;3.07:40:00;0;0;0;0;0;0;0;0;1,5181394144469467;0;0;0;0;0;0;0;0;26,34421298888803;0;77,682;0;1,1926982209157297;2,357840686541943;0,5700000000000001;1,5075585793429855;3,2886389496847346;0;0;0;2,1666603287348134;0;0;0;0;0;2,95982344262295;2,1934924958899957;4,43438262295082;11,7572918032787;13,14578066569305;
4781;3.07:41:00;0;0;0;0;0;0;0;0;1,5182394123508642;0;0;0;0;0;0;0;0;26,346279218724113;0;77,682;0;1,192709817041103;2,3579964063440704;0,5700000000000001;1,507675119613251;3,2887360923847226;0;0;0;2,1668020274273054;0;0;0;0;0;2,95982344262295;2,1936626060538926;4,43438262295082;11,7572918032787;13,14656188940847;
4782;3.07:42:00;0;0;0;0;0;0;0;0;1,5182842517302924;0;0;0;0;0;0;0;0;26,347084217007865;0;77,682;0;1,1927229865786535;2,358065149405927;0,5700000000000001;1,507760615820606;3,2888250196173225;0;0;0;2,1668700639056566;0;0;0;0;0;2,95982344262295;2,193813604654462;4,43438262295082;11,7572918032787;13,146575447038597;
4783;3.07:43:00;0;0;0;0;0;0;0;0;1,5183847380041926;0;0;0;0;0;0;0;0;26,34758645276915;0;77,682;0;1,192784621886475;2,358152949522764;0,5700000000000001;1,5077744371287456;3,288967347825534;0;0;0;2,1669173352630193;0;0;0;0;0;2,95982344262295;2,193856995576409;4,43438262295082;11,7572918032787;13,147135739500753;
4784;3.07:44:00;0;0;0;0;0;0;0;0;1,518445816286123;0;0;0;0;0;0;0;0;26,348571514072177;0;77,682;0;1,1928052180746982;2,3581897406993697;0,5700000000000001;1,5077763540118294;3,2890753412190348;0;0;0;2,1670203696750843;0;0;0;0;0;2,95982344262295;2,1939327043734216;4,43438262295082;11,7572918032787;13,147486120781746;
4785;3.07:45:00;0;0;0;0;0;0;0;0;1,518454335368507;0;0;0;0;0;0;0;0;26,349565297409534;0;77,682;0;1,1929088809073172;2,3582675684865797;0,5700000000000001;1,5080291807642032;3,2893406246800816;0;0;0;2,1670525387047257;0;0;0;0;0;2,95982344262295;2,194038012378041;4,43438262295082;11,7572918032787;13,147775971579767;
4786;3.07:46:00;0;0;0;0;0;0;0;0;1,5185051359096386;0;0;0;0;0;0;0;0;26,351243681860833;0;77,682;0;1,1931336683269955;2,3582912528210658;0,5700000000000001;1,5080721895863543;3,289383333111609;0;0;0;2,167060600631142;0;0;0;0;0;2,95982344262295;2,194236353711725;4,43438262295082;11,7572918032787;13,147921107946525;
4787;3.07:47:00;0;0;0;0;0;0;0;0;1,5185230057947037;0;0;0;0;0;0;0;0;26,351463758391503;0;77,682;0;1,1931605800542973;2,3584771275301923;0,5700000000000001;1,5082531211083345;3,2896002866342444;0;0;0;2,1671044320979496;0;0;0;0;0;2,95982344262295;2,1942451515466717;4,43438262295082;11,7578360655738;13,148277175335743;
4788;3.07:48:00;0;0;0;0;0;0;0;0;1,5185838411144452;0;0;0;0;0;0;0;0;26,351649043289118;0;77,682;0;1,1932418544707741;2,358572648930964;0,5700000000000001;1,5083475271992628;3,2896081399139736;0;0;0;2,167173402746841;0;0;0;0;0;2,95982344262295;2,1943709803376383;4,43438262295082;11,7578360655738;13,14872583504086;
4789;3.07:49:00;0;0;0;0;0;0;0;0;1,518843100046915;0;0;0;0;0;0;0;0;26,351834817453383;0;77,682;0;1,1932925329554287;2,3588048482065544;0,5700000000000001;1,5084168527776611;3,2898283740332483;0;0;0;2,1673183029659278;0;0;0;0;0;2,95982344262295;2,194463292453815;4,43438262295082;11,7578360655738;13,149286286958407;
4790;3.07:50:00;0;0;0;0;0;0;0;0;1,5190645004476542;0;0;0;0;0;0;0;0;26,3523607967397;0;77,682;0;1,1933340047093561;2,3591424758084383;0,5700000000000001;1,5084633954106734;3,2899263772671965;0;0;0;2,1676683541316484;0;0;0;0;0;2,95982344262295;2,194575722302204;4,43438262295082;11,7578360655738;13,149340302793608;
4791;3.07:51:00;0;0;0;0;0;0;0;0;1,5191182952899744;0;0;0;0;0;0;0;0;26,353614840204912;0;77,682;0;1,193371495661977;2,3592274786157583;0,5700000000000001;1,5085861282289692;3,290026243986244;0;0;0;2,1676691343259664;0;0;0;0;0;2,95982344262295;2,1946092169937064;4,43438262295082;11,7578360655738;13,15113150452053;
4792;3.07:52:00;0;0;0;0;0;0;0;0;1,5191293987239662;0;0;0;0;0;0;0;0;26,353740202324325;0;77,682;0;1,1934037624393696;2,3592598133814784;0,5700000000000001;1,508667130332987;3,290375508120451;0;0;0;2,167685584904105;0;0;0;0;0;2,95982344262295;2,1946438306315974;4,43438262295082;11,7578360655738;13,151404406323763;
4793;3.07:53:00;0;0;0;0;0;0;0;0;1,5191427919351093;0;0;0;0;0;0;0;0;26,35476245288146;0;77,682;0;1,1934053014765897;2,3592745656462806;0,5700000000000001;1,508674502128366;3,2903936301861294;0;0;0;2,167727835881869;0;0;0;0;0;2,95982344262295;2,1947592581334576;4,43438262295082;11,7578360655738;13,151630305870233;
4794;3.07:54:00;0;0;0;0;0;0;0;0;1,5191920418376739;0;0;0;0;0;0;0;0;26,354840615070714;0;77,682;0;1,1934427620043613;2,3593440644330324;0,5700000000000001;1,5087042036397784;3,2909706978859217;0;0;0;2,1677380736755296;0;0;0;0;0;2,95982344262295;2,1948585482205143;4,43438262295082;11,7578360655738;13,15219147703193;
4795;3.07:55:00;0;0;0;0;0;0;0;0;1,5192471640974476;0;0;0;0;0;0;0;0;26,357452102947608;0;77,682;0;1,1934504271395407;2,359355467155224;0,5700000000000001;1,5087602849123856;3,2910355322091593;0;0;0;2,1678246198601947;0;0;0;0;0;2,95982344262295;2,1948829365887677;4,43438262295082;11,7578360655738;13,152287586261975;
4796;3.07:56:00;0;0;0;0;0;0;0;0;1,5193164804576873;0;0;0;0;0;0;0;0;26,358879155858936;0;77,682;0;1,1934550469698963;2,359393908297727;0,5700000000000001;1,5088617204644115;3,291088693578828;0;0;0;2,167991233879869;0;0;0;0;0;2,95982344262295;2,195025219296626;4,43438262295082;11,7578360655738;13,153256629860964;
4797;3.07:57:00;0;0;0;0;0;0;0;0;1,5193308490071498;0;0;0;0;0;0;0;0;26,35937413150256;0;77,8512;0;1,193539752515494;2,359397881205324;0,5700000000000001;1,5088794242035455;3,291179936226369;0;0;0;2,1680539306321585;0;0;0;0;0;2,95982344262295;2,19521080487567;4,43438262295082;11,7578360655738;13,153437328313604;
4798;3.07:58:00;0;0;0;0;0;0;0;0;1,5194176212522879;0;0;0;0;0;0;0;0;26,35965833717756;0;77,8512;0;1,1935403020349633;2,3594271266459725;0,5700000000000001;1,5089956591314595;3,2912964639006934;0;0;0;2,168177117536889;0;0;0;0;0;2,95982344262295;2,1952197059985874;4,43438262295082;11,7578360655738;13,155184352353192;
4799;3.07:59:00;0;0;0;0;0;0;0;0;1,519456576369052;0;0;0;0;0;0;0;0;26,360000379946634;0;77,8512;0;1,1935612200223713;2,359521168924426;0,5700000000000001;1,5090322632557585;3,291610763004044;0;0;0;2,1681880002501797;0;0;0;0;0;2,95982344262295;2,195296538127261;4,43438262295082;11,7578360655738;13,155385233137178;
4800;3.08:00:00;0;0;0;0;0;0;0;0;1,5194631790573427;0;0;0;0;0;0;0;0;26,36079269986224;0;77,8512;0;1,1936019260828292;2,359899859741668;0,5700000000000001;1,509092199198189;3,2916122148968654;0;0;0;2,1683877830487215;0;0;0;0;0;2,95982344262295;2,195342536390907;4,43438262295082;11,7578360655738;13,155855222273466;
4801;3.08:01:00;0;0;0;0;0;0;0;0;1,5195736142954055;0;0;0;0;0;0;0;0;26,361691525975907;0;77,8512;0;1,1936093828472536;2,3599468222853277;0,5700000000000001;1,5091325099072534;3,2917173307709926;0;0;0;2,16877756113226;0;0;0;0;0;2,95982344262295;2,19549592356025;4,43438262295082;11,7578360655738;13,156503877333014;
4802;3.08:02:00;0;0;0;0;0;0;0;0;1,519581558239267;0;0;0;0;0;0;0;0;26,36281789360248;0;77,8512;0;1,1936907061755189;2,3600233745355483;0,5700000000000001;1,509302682236374;3,291987239294507;0;0;0;2,1689006296784172;0;0;0;0;0;2,95982344262295;2,195691300142268;4,43438262295082;11,7578360655738;13,156511848440472;
4803;3.08:03:00;0;0;0;0;0;0;0;0;1,519757157611671;0;0;0;0;0;0;0;0;26,364105625454172;0;77,8512;0;1,1937056011236058;2,3601653507005516;0,5700000000000001;1,5094546692739927;3,2919959581142826;0;0;0;2,1689041147064043;0;0;0;0;0;2,95982344262295;2,1957648104090803;4,43438262295082;11,7578360655738;13,157213939333126;
4804;3.08:04:00;0;0;0;0;0;0;0;0;1,519787788652908;0;0;0;0;0;0;0;0;26,364215174459794;0;77,8512;0;1,1937092715334032;2,3603425403326996;0,5700000000000001;1,5095151153778175;3,2920235388827708;0;0;0;2,1690213486606607;0;0;0;0;0;2,95982344262295;2,1959216877815537;4,43438262295082;11,7578360655738;13,157379869676724;
4805;3.08:05:00;0;0;0;0;0;0;0;0;1,5198614995468152;0;0;0;0;0;0;0;0;26,36609890370264;0;77,8512;0;1,1937769767325428;2,360367372003898;0,5700000000000001;1,5095468965154737;3,292050051788838;0;0;0;2,1690231059931784;0;0;0;0;0;2,95982344262295;2,195926030284028;4,43438262295082;11,7578360655738;13,157625643798424;
4806;3.08:06:00;0;0;0;0;0;0;0;0;1,5199764429483376;0;0;0;0;0;0;0;0;26,36711798975097;0;77,8512;0;1,193858775899723;2,360419276673981;0,5700000000000001;1,5096864500294997;3,292322705682703;0;0;0;2,1690407042701016;0;0;0;0;0;2,95982344262295;2,1959357112580427;4,43438262295082;11,7578360655738;13,157792388746751;
4807;3.08:07:00;0;0;0;0;0;0;0;0;1,5199822709227753;0;0;0;0;0;0;0;0;26,368632944046762;0;77,8512;0;1,1939000964613682;2,3604950094597807;0,5700000000000001;1,5097291279918994;3,292328216321212;0;0;0;2,1690672893583667;0;0;0;0;0;2,95982344262295;2,1960250605128704;4,43438262295082;11,7578360655738;13,158147120754494;
4808;3.08:08:00;0;0;0;0;0;0;0;0;1,520139862313343;0;0;0;0;0;0;0;0;26,369519997610738;0;77,8512;0;1,193921214206352;2,3605387600168646;0,5700000000000001;1,509805694667877;3,292360144830377;0;0;0;2,1691565779249564;0;0;0;0;0;2,95982344262295;2,1960553119858637;4,43438262295082;11,7578360655738;13,158195966719735;
4809;3.08:09:00;0;0;0;0;0;0;0;0;1,5202052849573255;0;0;0;0;0;0;0;0;26,372521707589584;0;77,8512;0;1,194063559023314;2,360733853622314;0,5700000000000001;1,509930951063726;3,2925352891833866;0;0;0;2,1691918262261307;0;0;0;0;0;2,95982344262295;2,196067997352697;4,43438262295082;11,7578360655738;13,158334091894687;
4810;3.08:10:00;0;0;0;0;0;0;0;0;1,5202968154186098;0;0;0;0;0;0;0;0;26,37296875462833;0;77,8512;0;1,19408038032271;2,3608259522619917;0,5700000000000001;1,5101262776702973;3,2925582770732236;0;0;0;2,1692612084288916;0;0;0;0;0;2,96115606557377;2,1961005447210584;4,43438262295082;11,7578360655738;13,158499406315773;
4811;3.08:11:00;0;0;0;0;0;0;0;0;1,520382863517868;0;0;0;0;0;0;0;0;26,373506119257836;0;77,8512;0;1,1941150147070183;2,3610523725655486;0,5700000000000001;1,5101935394523722;3,292565424669228;0;0;0;2,169271691903897;0;0;0;0;0;2,96115606557377;2,1961515691058273;4,43438262295082;11,7578360655738;13,158566022536363;
4812;3.08:12:00;0;0;0;0;0;0;0;0;1,5204515533031182;0;0;0;0;0;0;0;0;26,373543537179813;0;77,8512;0;1,1941180869517618;2,3610865030555974;0,5700000000000001;1,5102277481940858;3,292710170096494;0;0;0;2,1692921791368667;0;0;0;0;0;2,96115606557377;2,1963323066240816;4,43438262295082;11,7578360655738;13,159141072268925;
4813;3.08:13:00;0;0;0;0;0;0;0;0;1,5204907669620698;0;0;0;0;0;0;0;0;26,373877478531274;0;77,8512;0;1,1941658283923922;2,3611135661868055;0,5700000000000001;1,510275891669229;3,292832640386002;0;0;0;2,169303591683088;0;0;0;0;0;2,96115606557377;2,1963575623653115;4,43438262295082;11,7578360655738;13,159644980767949;
4814;3.08:14:00;0;0;0;0;0;0;0;0;1,5205233917987153;0;0;0;0;0;0;0;0;26,373879420912395;0;77,8512;0;1,1941661077107797;2,3614682234519275;0,5700000000000001;1,5104317742778284;3,2928843339335603;0;0;0;2,1693996716001256;0;0;0;0;0;2,96115606557377;2,1963944984597994;4,43438262295082;11,7578360655738;13,161099509690928;
4815;3.08:15:00;0;0;0;0;0;0;0;0;1,5205598361767962;0;0;0;0;0;0;0;0;26,374293529403644;0;77,8512;0;1,1942069269851003;2,3614900635450855;0,5700000000000001;1,5104611224212203;3,292975779357621;0;0;0;2,1694041576483976;0;0;0;0;0;2,96115606557377;2,196447442467158;4,43438262295082;11,7578360655738;13,162033712476207;
4816;3.08:16:00;0;0;0;0;0;0;0;0;1,520742914227078;0;0;0;0;0;0;0;0;26,374847268753093;0;77,8512;0;1,194216466676152;2,361525656564487;0,5700000000000001;1,5105981786831741;3,2932177256530726;0;0;0;2,169660243886649;0;0;0;0;0;2,96115606557377;2,196496918513662;4,43438262295082;11,7578360655738;13,162123692827087;
4817;3.08:17:00;0;0;0;0;0;0;0;0;1,5208305098049049;0;0;0;0;0;0;0;0;26,375292077302305;0;77,8512;0;1,1942607852862948;2,3615687313040588;0,5700000000000001;1,5106168336167967;3,2932396163678552;0;0;0;2,1697597177784793;0;0;0;0;0;2,96115606557377;2,1967124673305016;4,43438262295082;11,7578360655738;13,163376922807133;
4818;3.08:18:00;0;0;0;0;0;0;0;0;1,5209010739102602;0;0;0;0;0;0;0;0;26,3756901870367;0;77,8512;0;1,1942876612123507;2,361669587507514;0,5700000000000001;1,5106263337685988;3,293323198872853;0;0;0;2,169781973337454;0;0;0;0;0;2,96115606557377;2,196770141656669;4,43438262295082;11,7578360655738;13,163447529010144;
4819;3.08:19:00;0;0;0;0;0;0;0;0;1,5209150950324726;0;0;0;0;0;0;0;0;26,376808983601716;0;77,8512;0;1,1944430766271128;2,361822756969655;0,5700000000000001;1,5106492510979823;3,2933425687285416;0;0;0;2,1697877410365267;0;0;0;0;0;2,96115606557377;2,1967968151384514;4,43438262295082;11,7578360655738;13,164861965920526;
4820;3.08:20:00;0;0;0;0;0;0;0;0;1,5210983874903;0;0;0;0;0;0;0;0;26,376815565605263;0;77,8512;0;1,194473818120325;2,3619017155888193;0,5700000000000001;1,5107458433942476;3,293838802480732;0;0;0;2,1699019653506895;0;0;0;0;0;2,96115606557377;2,196821796480617;4,43438262295082;11,7578360655738;13,165494222975044;
4821;3.08:21:00;0;0;0;0;0;0;0;0;1,5211503324149342;0;0;0;0;0;0;0;0;26,377322818839822;0;77,8512;0;1,194496741685293;2,361922416422292;0,5700000000000001;1,5108590636391752;3,2940594191026085;0;0;0;2,16994734896325;0;0;0;0;0;2,96115606557377;2,1968392498009757;4,43438262295082;11,7578360655738;13,165948651340441;
4822;3.08:22:00;0;0;0;0;0;0;0;0;1,5211752644593917;0;0;0;0;0;0;0;0;26,377714875805417;0;77,8512;0;1,194498441289933;2,3619431957757513;0,5700000000000001;1,5109143396068587;3,2942995996858566;0;0;0;2,1700079159234296;0;0;0;0;0;2,96115606557377;2,1969392229536067;4,43438262295082;11,7578360655738;13,166914392513094;
4823;3.08:23:00;0;0;0;0;0;0;0;0;1,52119322961673;0;0;0;0;0;0;0;0;26,377754700619654;0;77,8512;0;1,1944994495678274;2,3619842827514415;0,5700000000000001;1,5111130141742766;3,2945762770940825;0;0;0;2,17007740629131;0;0;0;0;0;2,96115606557377;2,1970411437640434;4,43438262295082;11,7578360655738;13,167444950280212;
4824;3.08:24:00;0;0;0;0;0;0;0;0;1,5216023982155984;0;0;0;0;0;0;0;0;26,37805332096151;0;77,8512;0;1,1945360592193153;2,3620031943427438;0,5700000000000001;1,5111470452092903;3,294749390480829;0;0;0;2,17008863800034;0;0;0;0;0;2,96115606557377;2,1970616989566705;4,43438262295082;11,7578360655738;13,167458885681981;
4825;3.08:25:00;0;0;0;0;0;0;0;0;1,5217430069719373;0;0;0;0;0;0;0;0;26,380435166137545;0;77,8512;0;1,1945537376419817;2,3621883746610726;0,5700000000000001;1,5112007675331636;3,294768256812255;0;0;0;2,1703615488633448;0;0;0;0;0;2,96115606557377;2,1971198086388406;4,43438262295082;11,7578360655738;13,167784115917435;
4826;3.08:26:00;0;0;0;0;0;0;0;0;1,5219041216456461;0;0;0;0;0;0;0;0;26,381153588011937;0;77,8512;0;1,1945627826934442;2,3622323687787046;0,5700000000000001;1,511254475065617;3,2947827841618618;0;0;0;2,1705094207104834;0;0;0;0;0;2,96115606557377;2,1971352558101693;4,43438262295082;11,7578360655738;13,167992344339087;
4827;3.08:27:00;0;0;0;0;0;0;0;0;1,5220309293842447;0;0;0;0;0;0;0;0;26,38197462713507;0;77,8512;0;1,1945782630663537;2,362444918472694;0,5700000000000001;1,5112968537637008;3,294804400443177;0;0;0;2,1706612613244185;0;0;0;0;0;2,96115606557377;2,1971655944300514;4,4390293442623;11,7578360655738;13,16812653845467;
4828;3.08:28:00;0;0;0;0;0;0;0;0;1,5220492364442717;0;0;0;0;0;0;0;0;26,382825898030813;0;77,8512;0;1,194612711584714;2,3624862882991575;0,5700000000000001;1,5113188254439607;3,2949554905730802;0;0;0;2,1707732219947027;0;0;0;0;0;2,96115606557377;2,1971701096033263;4,4390293442623;11,7578360655738;13,168388544563795;
4829;3.08:29:00;0;0;0;0;0;0;0;0;1,5221407385604018;0;0;0;0;0;0;0;0;26,384784290831902;0;77,8512;0;1,19463293485883;2,362498677494277;0,5700000000000001;1,5116289575305282;3,295068363642057;0;0;0;2,1707777560590733;0;0;0;0;0;2,96115606557377;2,1971767724666176;4,4390293442623;11,7578360655738;13,169717281013616;
4830;3.08:30:00;0;0;0;0;0;0;0;0;1,5222242302043458;0;0;0;0;0;0;0;0;26,385043222591932;0;77,8512;0;1,194876502131468;2,3626584976033125;0,5700000000000001;1,5116834118524796;3,2951599334707167;0;0;0;2,1707841013968046;0;0;0;0;0;2,96115606557377;2,1973299293219473;4,4390293442623;11,7578360655738;13,170236702988383;
4831;3.08:31:00;0;0;0;0;0;0;0;0;1,5223515382648531;0;0;0;0;0;0;0;0;26,387010240848717;0;77,8512;0;1,194915128592404;2,362739966305113;0,5700000000000001;1,5117205446975415;3,29519505694673;0;0;0;2,170923325279981;0;0;0;0;0;2,96115606557377;2,1974571412770154;4,4390293442623;11,7578360655738;13,17048256751733;
4832;3.08:32:00;0;0;0;0;0;0;0;0;1,5225019805944675;0;0;0;0;0;0;0;0;26,3901871581223;0;77,8512;0;1,1949623382163117;2,3628962144306622;0,5700000000000001;1,5118753903082967;3,295347294238589;0;0;0;2,1709900273337457;0;0;0;0;0;2,96115606557377;2,197554415428699;4,4390293442623;11,7578360655738;13,170823195064594;
